unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,lexical_density,n_tokens,question_type,complexity_score
arabic_polar_731,هل يوجد غاز في السعودية ؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_content_7552,ما فارق التوقيت بين مالي و غرنيتش؟,ar,-0.016,1.2,0.0,0.286,2.197,0,3.667
arabic_content_10305,ماذا يسمى طقس الاغتسال في النهر في الهند؟,ar,0.901,0.2,0.0,0.556,2.398,0,4.055
arabic_content_11522,ماهو إسم الأميرة شارلوت الكامل ؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_polar_2129,هل تساعد الموسيقى في تهدئة الاعصاب؟,ar,-0.225,-0.825,0.0,0.5,2.079,1,1.529
arabic_polar_1922,هل تملك المجر منفذا على البحر؟,ar,-0.225,0.175,0.0,0.667,2.079,1,2.696
arabic_polar_1618,هل تحالف بن عبد الوهاب مع ابن سعود؟,ar,-0.053,0.175,0.0,0.375,2.303,1,2.8
arabic_polar_2287,هل تساعد القبالة في عملية الولادة ؟,ar,-0.225,-0.825,0.0,0.667,2.079,1,1.696
arabic_polar_2158,هل يمكن للأعاصير تدمير البيوت ؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_polar_1442,هل درس دروين علم الوراثة؟,ar,-0.625,0.175,0.0,0.8,1.946,1,2.296
arabic_polar_674,هل روسيا على قائمة الدول ذات الديون الأقل في العالم؟,ar,-0.291,4.175,0.0,0.6,2.485,1,6.969
arabic_polar_206,هل حصل مارتن لوثر كينغ على جائزة نوبل؟,ar,0.375,-0.825,0.0,0.375,2.303,1,2.228
arabic_content_12273,من هو الرئيس الحالي لجمهورية الكونغو الديموقراطية؟,ar,0.222,0.2,0.0,0.5,2.303,0,3.225
arabic_polar_927,هل يحق لعرب اسرائيل التصويت في الانتخابات الاسرائيلية؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_polar_1421,هل سبق وتوج اللاعب الأرجنتيني (غابرييل باتيستوتا) بكأس العالم؟,ar,0.625,1.175,0.0,0.667,2.565,1,5.032
arabic_content_8011,كم عدد أبناء وبنات مايا أنجيلو ؟,ar,-0.149,1.2,0.0,0.5,2.079,0,3.63
arabic_polar_40,هل يحتوي الغلاف الجوي على غاز الهيدروجين؟,ar,-0.125,-0.825,0.0,0.571,2.197,1,1.818
arabic_content_5638,من هو آخر الخلفاء الراشدين ؟,ar,-0.099,-0.8,0.0,0.6,1.946,0,1.647
arabic_content_10044,ماهي أسطورة سيدة البحيرة ؟,ar,-0.349,0.2,0.0,0.75,1.792,0,2.393
arabic_polar_491,هل يعد طائر الغاق رمز لمدينة ليفربول ؟,ar,-0.196,0.175,0.0,0.625,2.303,1,2.907
arabic_content_2957,متى تم نشر لسان العرب؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_polar_847,هل باراك أوباما عسراوي؟,ar,0.375,-0.825,0.0,0.0,1.792,1,1.342
arabic_polar_1719,هل معبد سليمان حقيقة أم خرافة؟,ar,0.175,-0.825,0.0,0.333,2.079,1,1.762
arabic_polar_606,هل إستعمرت فرنسا مصر؟,ar,-0.291,-1.825,0.0,0.5,1.792,1,0.176
arabic_content_11269,أين يقع مسجد الإمام علي ؟,ar,-0.349,0.2,0.0,0.6,1.946,0,2.397
arabic_polar_274,هل هناك مساواة بين الرجل والمرأة من ناحية الإرث في الاسلام ؟,ar,0.375,1.175,0.0,0.583,2.639,1,4.772
arabic_content_16780,كم يبعد تل نبع الليطاني عن غرب بعلبك؟,ar,0.365,-0.8,0.0,0.625,2.303,0,2.493
arabic_content_4125,كم وصلت اقصى سرعة لإعصار باتريسيا؟,ar,-0.349,1.2,0.0,0.5,2.079,0,3.43
arabic_polar_666,هل الأرض كروية الشكل ؟,ar,-0.291,-1.825,0.0,0.75,1.792,1,0.426
arabic_content_1489,من هو كلاشنكوف ؟,ar,0.151,-0.8,0.0,0.0,1.609,0,0.96
arabic_content_20173,ما هي البروستات؟,ar,0.151,-1.8,0.0,0.333,1.609,0,0.293
arabic_content_7907,متى صدرت سلسلة الروايات الخيالية (ما وراء الطبيعة)؟,ar,0.222,1.2,0.0,0.625,2.485,0,4.532
arabic_polar_249,هل لازالت روسيا البيضاء جزء من روسيا ؟,ar,-0.125,0.175,0.0,0.429,2.197,1,2.676
arabic_polar_825,هل تمثل خطر على الأم الولادة في سبعة أشهر؟,ar,0.125,0.175,0.0,0.556,2.398,1,3.254
arabic_content_14372,كيف يمكن الخوض في نقاش حضاري ؟,ar,-0.149,0.2,0.0,0.667,2.079,0,2.797
arabic_polar_483,هل اليمن بلد ديموقراطي ؟,ar,-0.291,-1.825,0.0,0.75,1.792,1,0.426
arabic_polar_252,هل الغيوم تساعد على تشكل الصقيع؟,ar,-0.225,-0.825,0.0,0.667,2.079,1,1.696
arabic_content_8189,من هو الإمام الثالث عند الشيعة؟,ar,0.251,-0.8,0.0,0.5,2.079,0,2.03
arabic_polar_1791,هل يختلف شكل وحجم انثى الدب عن الذكر؟,ar,0.5,0.175,0.0,0.556,2.398,1,3.629
arabic_content_4307,ما هي ثورة الارز؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_2329,هل سجن أبو عبد الله سفيان بن سعيد بن مسروق في سجون الخليفة العباسي؟,ar,1.222,1.175,0.0,0.429,2.773,1,5.599
arabic_content_1052,من نفذ عملية اغتيال الرئيس المصري الأسبق محمد أنور السادات ؟,ar,0.317,2.2,0.0,0.6,2.485,0,5.602
arabic_content_14443,ماهى آلية عمل جهاز الإنجما ؟,ar,-0.349,1.2,0.0,0.8,1.946,0,3.597
arabic_content_14113,من هو فل جاكسون؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_content_16819,ما هي الغرغرينا؟,ar,0.151,-1.8,0.0,0.0,1.609,0,-0.04
arabic_content_15374,ما لون بيغ فوت أو ذو القدم الكبيرة ؟,ar,0.222,1.2,0.0,0.375,2.303,0,4.1
arabic_polar_578,هل تم ترميم الكعبة في عصر النبي محمد ؟,ar,-0.339,1.175,0.0,0.625,2.303,1,3.764
arabic_content_226,ما هي أول ناطحة سحاب في تركيا؟,ar,0.317,0.2,0.0,0.429,2.197,0,3.143
arabic_content_4875,متى تم اختراع مسجل الصوت؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_content_2866,متى تأسس مجلس الشيوخ الأمريكي؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_content_681,ما هي حرب البسوس ؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_700,هل فلسطين هي أرض المحشر ؟,ar,0.125,-1.825,0.0,0.6,1.946,1,0.846
arabic_content_18115,من أول من قام بتشخيص السكيزوفرينيا كمرض نفسي ؟,ar,0.079,0.2,1.0,0.625,2.303,0,4.207
arabic_content_12927,ماهى الكيمياء العضوية ؟,ar,-0.349,-0.8,0.0,0.667,1.609,0,1.127
arabic_polar_749,هل يعد مرض التوحد مرضاً وراثياً؟,ar,-0.225,-0.825,0.0,0.833,2.079,1,1.862
arabic_polar_1707,هل يمكن زيارة أوكرانيا ؟,ar,-0.625,-0.825,0.0,0.75,1.792,1,1.092
arabic_content_14615,من صمم لغة البرمجة سمول توك؟,ar,0.051,0.2,0.0,0.5,2.079,0,2.83
arabic_polar_1098,هل ميدواي لازالت تعتبر قاعدة عسكرية ؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_content_17574,متى تأسس فرع إدارة الغذاء والدواء في الولايات المتحدة ؟,ar,0.429,2.2,0.0,0.7,2.485,0,5.814
arabic_content_11203,ماهي وظيفة الطبلة في الاذن ؟,ar,0.151,0.2,0.0,0.6,1.946,0,2.897
arabic_content_9846,أين عاش هو الشيخ حسين بن الشيخ علي؟,ar,0.079,1.2,1.0,0.375,2.303,0,4.957
arabic_content_7292,ما هو متوسط الرواتب للذكور في كندا في عام 2018؟,ar,0.651,0.2,0.0,0.2,2.485,0,3.536
arabic_polar_2323,هل كانت أمريكا الجنوبية وافريقيا قارة واحدة ثم انفصلت؟,ar,0.82,0.175,0.0,0.5,2.485,1,3.98
arabic_polar_1396,هل يتم انتخاب الحكومة الاردنية عبر انتخابات ديمقراطية؟,ar,-0.053,0.175,0.0,0.75,2.303,1,3.175
arabic_polar_384,هل من الممكن ان يصاب الانسان بالجنون بسبب الارق ؟,ar,0.264,1.175,1.0,0.6,2.485,1,5.524
arabic_polar_2364,هل تساعد مضادات الذهان في علاج مرض الرهاب ؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_polar_1560,هل تتم ممارسة الصيام في الديانة الهندوسية؟,ar,-0.291,0.175,0.0,0.714,2.197,1,2.795
arabic_content_2721,متى بدأت الحرب الأهلية اللبنانية؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_content_4502,من كان أشهر لاعبي نادي لاتسيو عند تأسيسه ؟,ar,0.151,1.2,0.0,0.444,2.398,0,4.193
arabic_content_8387,ما هي السنة الضوئية ؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_93,هل يعتبر حيوان الليمور من الرئيسيات؟,ar,-0.025,-0.825,0.0,0.667,2.079,1,1.896
arabic_content_4619,ما مساحة الأندلس عند حكم المسلمين؟,ar,0.251,-0.8,0.0,0.667,2.079,0,2.197
arabic_content_9632,ما هي عاصمة أرتيريا؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_content_19849,متى تأسست المملكة العربية السعودية ؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_content_21579,ماذا يوجد في الجانب المظلم من القمر؟,ar,0.151,0.2,0.0,0.571,2.197,0,3.119
arabic_content_21406,متى مثل مستر بين أول فيلم كوميدي صامت له؟,ar,0.095,3.2,0.0,0.4,2.485,0,6.18
arabic_polar_28,هل الهرمونات هى المسبب الرئيسي للعواطف ؟,ar,0.175,-1.825,0.0,0.5,2.079,1,0.929
arabic_content_12196,متى تم إصدار أول جريدة عربية؟,ar,-0.349,1.2,0.0,0.833,2.079,0,3.763
arabic_content_7728,ماهي نوع قصة لاثريو دي تورميس ؟,ar,0.251,1.2,0.0,0.333,2.079,0,3.863
arabic_polar_709,هل تطل أنغولا على المحيط الأطلنطي؟,ar,-0.225,-0.825,0.0,0.5,2.079,1,1.529
arabic_content_8975,متى تاسست مؤسسة الاتصالات السورية؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_polar_458,هل النايلون نوعا من أنواع اللدائن؟,ar,-0.291,1.175,0.0,0.429,2.197,1,3.51
arabic_content_5486,ماهى عاصمة إسبانيا ؟,ar,-0.349,-0.8,0.0,0.333,1.609,0,0.793
arabic_content_21290,كم سعر صرف البينكوين مقابل اليورو ؟,ar,0.451,0.2,0.0,0.5,2.079,0,3.23
arabic_polar_1894,هل أحد طرق انتقال مرض (التهاب الكبد الوبائي أ) عن طريق تناول الطعام غير المطهي؟,ar,0.804,3.175,0.0,0.8,2.944,1,7.723
arabic_content_17810,اين توجد مدينة القيروان؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_4179,إلى من ترجع تسمية الساسانيين؟,ar,-0.349,0.2,1.0,0.6,1.946,0,3.397
arabic_polar_1134,هل تستعمل مياه البحر المحلات في البيوت السعودية ؟,ar,0.25,0.175,1.0,0.778,2.398,1,4.601
arabic_polar_2320,هل تأثر إبيقورالفيلسوف بـأريستبوس؟,ar,-0.125,-0.825,0.0,0.4,1.946,1,1.396
arabic_polar_1082,هل وحش البحيرة الأسكتلندي حقيقة أم خيال ؟,ar,0.375,0.175,0.0,0.714,2.197,1,3.461
arabic_polar_2361,هل يمكن لي تقنية النانو أن تساعد علي شفاء مرض السرطان؟,ar,-0.025,1.175,1.0,0.545,2.565,1,5.26
arabic_content_12755,في أي عام تأسست جامعة ويسترن أونتاريو؟,ar,-0.016,0.2,0.0,0.571,2.197,0,2.952
arabic_polar_1762,هل يعيش النمر الصيّاد في إفريقيا؟,ar,-0.025,-0.825,0.0,0.333,2.079,1,1.562
arabic_content_19072,في أي عام تأسس إستديو توي أنيميشن للرسوم المتحركة؟,ar,0.026,0.2,0.0,0.667,2.398,0,3.291
arabic_content_10186,من هو صاحب رواية وادي الخوف؟,ar,-0.149,0.2,0.0,0.5,2.079,0,2.63
arabic_content_302,من هو كليم الله ؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_content_18325,متى توفي الرئيس المصري السابق محمد مرسي؟,ar,0.317,0.2,0.0,0.571,2.197,0,3.285
arabic_content_7031,من قاد الإنقلاب العسكري علي المملكة الليبية عام 1969 ؟,ar,0.526,0.2,0.0,0.667,2.398,0,3.791
arabic_content_4722,على من يطلف لقب كوكب الشرق؟,ar,-0.349,1.2,1.0,0.5,2.079,0,4.43
arabic_polar_975,هل يحوي لحم الأرنب على السكريات؟,ar,-0.025,-0.825,0.0,0.667,2.079,1,1.896
arabic_polar_1056,هل مدينة تبريز تتواجد على الساحل؟,ar,0.175,-0.825,0.0,0.667,2.079,1,2.096
arabic_polar_1363,هل يسمح للمثليين بالانضمام للجيش في أسرائيل؟,ar,0.125,0.175,0.0,0.556,2.398,1,3.254
arabic_polar_1594,هل البومة من الطيور المعرضة للانقراض؟,ar,-0.425,0.175,0.0,0.5,2.079,1,2.329
arabic_content_17961,من هو عبد اللطيف سلطاني؟,ar,0.151,-0.8,0.0,0.2,1.946,0,1.497
arabic_content_12514,ماهو تعداد سكان طرابلس اللبنانية ؟,ar,-0.099,0.2,0.0,0.8,1.946,0,2.847
arabic_content_14014,من هو جوزيه إدواردو دوس سانتوس؟,ar,0.451,-0.8,0.0,0.0,2.079,0,1.73
arabic_polar_2026,هل يساعد برنامج الأمم المتحدة الإنمائي على الحكم الديموقراطي؟,ar,0.25,0.175,0.0,0.778,2.398,1,3.601
arabic_content_19768,ما هو التخطيط الاستراتيجي ؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_2017,هل انتهى النزاع في اوكرانيا؟,ar,-0.375,0.175,0.0,0.4,1.946,1,2.146
arabic_polar_1001,هل هاجر الرسول محمد للحبشة؟,ar,-0.375,0.175,0.0,0.4,1.946,1,2.146
arabic_polar_1634,هل مايكل جاكسون من أصل غاني؟,ar,-0.025,-0.825,0.0,0.333,2.079,1,1.562
arabic_content_17909,أين يقع إقليم بني ملال؟,ar,-0.349,0.2,0.0,0.4,1.946,0,2.197
arabic_content_21096,ما هي نظرية التشغيل الذاتي؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_content_12958,كم يبلغ طول المهبل عند أنثى الإنسان ؟,ar,0.151,-0.8,0.0,0.571,2.197,0,2.119
arabic_content_18488,ما هي عاصمة إيران؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_600,هل الألمانية من اللغات الرسمية في بولندا؟,ar,0.042,0.175,0.0,0.429,2.197,1,2.843
arabic_content_13803,أين يقع هرم زوسر؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_polar_520,هل يحوي العنب على فيتامين سي؟,ar,-0.225,-0.825,0.0,0.333,2.079,1,1.362
arabic_polar_421,هل الكحولية من أعراض متلازمة فيرنيك-كورساكوف ؟,ar,-0.291,1.175,0.0,0.429,2.303,1,3.616
arabic_polar_30,هل يحوي جدار الخلية النباتية على السليولوز؟,ar,0.042,0.175,0.0,0.714,2.197,1,3.128
arabic_content_17705,أين تقع مدينة سطيف؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_1268,من هي أول إمراة عربية حصلت على جائزة النوبل؟,ar,-0.099,2.2,1.0,0.667,2.398,0,6.166
arabic_content_17727,كم تبلغ مساحة ملعب يورك ؟,ar,-0.349,0.2,0.0,0.6,1.946,0,2.397
arabic_polar_1204,هل يحتوي قمر آيو على الماء ؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_content_5014,كم كان عدد ضحايا هجوم بيرل هاربر ؟,ar,-0.016,2.2,0.0,0.429,2.197,0,4.81
arabic_polar_2368,هل تقبل جامعة العلوم والتكنولوجيا الأردنية طلاباً أجانب ؟,ar,0.5,1.175,0.0,0.778,2.398,1,4.851
arabic_polar_302,هل البرتقال يعطي فيتامين ج؟,ar,-0.375,-0.825,0.0,0.4,1.946,1,1.146
arabic_polar_369,هل قبر يسوع المسيح موجود في كنيسة القيامة؟,ar,0.233,0.175,0.0,0.5,2.303,1,3.211
arabic_content_12401,كم يبلغ تعداد سكان فلسطين المحتلة ؟,ar,-0.149,0.2,0.0,0.833,2.079,0,2.963
arabic_polar_594,هل يباع الكودين في الولايات المتحدة الأمريكية؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_polar_1481,هل تتبع سيارة الإسعاف القوانيين المرورية ؟,ar,-0.025,-0.825,0.0,0.833,2.079,1,2.062
arabic_polar_388,هل تزوّج سيد قطب؟,ar,-0.291,-0.825,0.0,0.25,1.792,1,0.926
arabic_polar_129,هل يعتبر زواج المثليين في تركيا مشرعا ؟,ar,0.375,0.175,0.0,0.571,2.197,1,3.318
arabic_content_3998,من هي الملكة عليسة ؟,ar,-0.349,0.2,0.0,0.25,1.792,0,1.893
arabic_polar_1169,هل يمكن تحريك الملك في الشطرنج لاكثرمن مربع واحد؟,ar,0.125,0.175,0.0,0.667,2.398,1,3.365
arabic_polar_1356,هل رواية شيفرة دافنشي من تأليف ليوناردو دافنشي نفسه؟,ar,-0.069,2.175,0.0,0.3,2.485,1,4.891
arabic_content_13318,أين يقع متحف الإرميتاج؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_12557,متى ولد سعد زغلول ؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_content_14402,كم ميدالية فازت بها تونس في الألعاب الأولمبية سنة 2012؟,ar,0.951,1.2,1.0,0.455,2.565,0,6.171
arabic_polar_591,هل قوات المشاة البحرية هم قوات المارينز؟,ar,0.542,0.175,0.0,0.571,2.197,1,3.485
arabic_polar_663,هل لبنان دولة مسيحية؟,ar,-0.291,-1.825,0.0,0.75,1.792,1,0.426
