unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,lexical_density,n_tokens,question_type,complexity_score
indonesian_content_9046,apa yang di maksud dengan Hellenistik?,id,-0.036,0.219,1.0,0.333,2.079,0,3.595
indonesian_content_3208,Ada berapa jenis Alkitab dalam agama Kristen?,id,-0.136,0.219,0.0,0.857,2.197,0,3.137
indonesian_content_9949,Kapankah Dinasti Han berdiri?,id,0.364,-0.781,0.0,0.8,1.946,0,2.329
indonesian_content_206,siapakah pendiri ajang Miss Universe?,id,-0.436,1.219,0.0,0.667,2.079,0,3.529
indonesian_content_34,Siapa Raja Inggris pertama?,id,-0.303,-0.781,0.0,0.75,1.792,0,1.458
indonesian_polar_377,apakah bima termasuk karakter protagonis?,id,-0.391,-0.482,0.0,0.833,2.079,1,2.039
indonesian_polar_102,Apakah Al-Mas'udi pernah menulis buku ?,id,0.709,-0.482,0.0,0.857,2.303,1,3.387
indonesian_polar_285,bisakah etanol dikonsumsi manusia?,id,-0.041,-1.482,0.0,0.6,1.946,1,1.023
indonesian_polar_445,Apakah al-Khatib al-Tibrizi pernah menulis buku ?,id,0.209,-0.482,0.0,0.857,2.197,1,2.781
indonesian_polar_128,apakah Illuminati benar benar ada?,id,0.609,-0.482,0.0,0.833,2.079,1,3.039
indonesian_content_5012,Siapakah yang dikenal dengan bapak filsafat ?,id,-0.136,0.219,1.0,0.429,2.197,0,3.709
indonesian_content_3410,Siapa yang menciptakan Giroskop?,id,-0.303,-0.781,1.0,0.5,1.792,0,2.208
indonesian_content_5001,Kapan Sastra Anglo-Saxon pertama kali ditulis?,id,0.764,-0.781,0.0,1.0,2.079,0,3.062
indonesian_content_5203,Berapa lama Kim Yushin menjadi jenderal kerajaan Silla?,id,-0.208,0.219,0.0,1.0,2.303,0,3.314
indonesian_content_1540,Teknologi apa yang digunakan dalam sistem Linguatronik?,id,-0.136,0.219,1.0,0.571,2.197,0,3.851
indonesian_content_2147,Darimana asal J. K. Rowling?,id,-0.136,0.219,0.0,1.0,2.197,0,3.28
indonesian_polar_209,apakah Ordnungspolizei bekerja dibawah Nazi?,id,-0.191,-0.482,0.0,0.667,2.079,1,2.073
indonesian_polar_187,Apakah Pemasaran Internasional dapat menyebabkan kenaikan harga?,id,0.066,-0.482,0.0,0.75,2.303,1,2.637
indonesian_polar_421,apakah Shofar terbuat dari tanduk kerbau?,id,-0.291,-0.482,0.0,0.714,2.197,1,2.138
indonesian_polar_152,Apakah Hari Anzac dijadikan hari libur nasional di Australia?,id,0.098,0.518,0.0,0.8,2.485,1,3.901
indonesian_content_810,kapankah Kepler-10 ditemukan?,id,0.03,-0.781,0.0,0.75,1.792,0,1.791
indonesian_content_5077,siapakah yang menciptakan istilah Proletariat ?,id,-0.236,0.219,1.0,0.5,2.079,0,3.562
indonesian_content_1518,Kapan Raden Adipati Aria Soeroadiningrat V lahir?,id,0.864,2.219,0.0,1.0,2.197,0,6.28
indonesian_polar_423,apakah Video call termasuk Telepresensi ?,id,0.009,-0.482,0.0,0.833,2.079,1,2.439
indonesian_content_4816,Kapan Lambertus Nicodemus Palar lahir ?,id,0.614,0.219,0.0,1.0,1.946,0,3.779
indonesian_polar_81,apakah olahraga Kronum menggunakan Bola?,id,0.009,-0.482,0.0,0.833,2.079,1,2.439
indonesian_polar_98,Apakah Imam Mahdī muncul sebelum Dajjal ?,id,0.043,-0.482,0.0,0.714,2.197,1,2.472
indonesian_polar_131,Apakah manusia bisa tinggal di Mars?,id,0.043,-0.482,0.0,0.571,2.197,1,2.329
indonesian_content_9337,Ada berapakah lapisan perut bumi ?,id,-0.036,0.219,0.0,0.833,2.079,0,3.095
indonesian_content_2816,kapankah plato meninggal?,id,0.03,-0.781,0.0,0.75,1.792,0,1.791
indonesian_content_9373,Ada berapa dinasti yang pernah berkuasa di Tiongkok ?,id,0.078,1.219,1.0,0.75,2.303,0,5.35
indonesian_content_3594,Dimanakah Hideaki Anno lahir ?,id,0.364,-0.781,0.0,0.8,1.946,0,2.329
indonesian_polar_271,Apakah semua tumbuhan mengalami fotosintesis?,id,-0.191,-0.482,0.0,0.667,2.079,1,2.073
indonesian_content_260,Berapa luas hutan di Kalimantan ?,id,-0.136,-0.781,0.0,0.8,1.946,0,1.829
indonesian_polar_177,Apakah serai boleh dijadikan minuman?,id,0.009,-0.482,0.0,0.667,2.079,1,2.273
indonesian_polar_351,apakah MSDM mencakup ilmu psikologi?,id,-0.391,-0.482,0.0,0.833,2.079,1,2.039
indonesian_polar_272,Apakah siklus nitrogen dapat terjadi secara nonbiologis?,id,0.209,-0.482,0.0,0.625,2.303,1,2.655
indonesian_content_1173,Siapakah yang mengembankan Spotify ?,id,-0.136,-0.781,1.0,0.4,1.946,0,2.429
indonesian_content_503,Agama apakah yang memiliki Alkitab Ibrani ?,id,-0.136,0.219,1.0,0.571,2.197,0,3.851
indonesian_content_9052,Siapakah pemilik Microsoft ?,id,-0.303,-0.781,0.0,0.5,1.792,0,1.208
indonesian_polar_115,Apakah Blok Cepu merupakah ladang penghasil minyak tertua di dunia?,id,0.028,1.518,0.0,0.75,2.639,1,4.935
indonesian_content_5806,Siapa penulis komik yang paling terkenal di Jepang?,id,0.078,1.219,0.0,0.625,2.303,0,4.225
indonesian_polar_412,apakah paus balin mamalia?,id,-0.291,-0.482,0.0,0.6,1.946,1,1.773
indonesian_polar_96,apakah Elizabeth Bowes-Lyon seorang Ibu suri?,id,-0.291,-0.482,0.0,0.714,2.197,1,2.138
indonesian_polar_367,Apakah hepatitis B sejenis penyakit?,id,-0.391,0.518,0.0,0.667,2.079,1,2.873
indonesian_content_3505,berapakah populasi masyarakat Aceh tahun 2010?,id,-0.136,-0.781,0.0,0.714,2.197,0,1.994
indonesian_polar_236,apakah pulau Flores memiliki gunung api aktif?,id,-0.076,-0.482,0.0,0.875,2.303,1,2.62
indonesian_polar_194,apakah Homosapiens hidup di zaman Paleozoikum Era?,id,-0.362,0.518,0.0,0.75,2.303,1,3.209
indonesian_polar_10,Apakah serial pokemon berasal dari komik ?,id,0.043,-0.482,0.0,0.714,2.197,1,2.472
indonesian_polar_292,Apakah agama Bahá'í percaya pada tuhan?,id,0.043,-0.482,0.0,0.714,2.197,1,2.472
indonesian_content_11190,dimanakah pusat Kerajaan Bourgogne?,id,-0.386,0.219,0.0,0.8,1.946,0,2.579
indonesian_polar_420,Apakah Isoroku Yamamoto seorang pakar dalam strategi perang?,id,-0.291,0.518,0.0,0.667,2.398,1,3.292
indonesian_polar_456,apakah ubur-ubur termasuk dalam filum Cnidaria ?,id,-0.291,-0.482,0.0,0.714,2.197,1,2.138
indonesian_content_7142,siapakah yang menemukan penyakit epilepsi?,id,-0.236,0.219,1.0,0.5,2.079,0,3.562
indonesian_content_6744,Kapan Michael Wolff mulai menulis buku ?,id,-0.036,-0.781,1.0,1.0,2.079,0,3.262
indonesian_polar_214,Apakah kuskus termasuk hewan yang dilindungi ?,id,-0.291,0.518,1.0,0.714,2.197,1,4.138
indonesian_polar_57,Apakah kaum mardiker terdapat di Indonesia?,id,0.043,-0.482,0.0,0.714,2.197,1,2.472
