unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
indonesian_polar_445,Apakah al-Khatib al-Tibrizi pernah menulis buku ?,id,-0.482,0.0,1.0,0.857,2.197,1,3.572
indonesian_polar_128,apakah Illuminati benar benar ada?,id,-0.482,0.0,1.0,0.833,2.079,1,3.43
indonesian_content_5012,Siapakah yang dikenal dengan bapak filsafat ?,id,0.219,1.0,0.333,0.429,2.197,0,4.178
indonesian_content_3410,Siapa yang menciptakan Giroskop?,id,-0.781,1.0,0.333,0.5,1.792,0,2.844
indonesian_content_5001,Kapan Sastra Anglo-Saxon pertama kali ditulis?,id,-0.781,0.0,0.5,1.0,2.079,0,2.798
indonesian_content_5203,Berapa lama Kim Yushin menjadi jenderal kerajaan Silla?,id,0.219,0.0,0.5,1.0,2.303,0,4.022
indonesian_content_1540,Teknologi apa yang digunakan dalam sistem Linguatronik?,id,0.219,1.0,0.333,0.571,2.197,0,4.32
indonesian_content_2147,Darimana asal J. K. Rowling?,id,0.219,0.0,0.0,1.0,2.197,0,3.416
indonesian_polar_209,apakah Ordnungspolizei bekerja dibawah Nazi?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_polar_187,Apakah Pemasaran Internasional dapat menyebabkan kenaikan harga?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_polar_421,apakah Shofar terbuat dari tanduk kerbau?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_152,Apakah Hari Anzac dijadikan hari libur nasional di Australia?,id,0.518,0.0,0.75,0.8,2.485,1,4.553
indonesian_content_810,kapankah Kepler-10 ditemukan?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_5077,siapakah yang menciptakan istilah Proletariat ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_content_1518,Kapan Raden Adipati Aria Soeroadiningrat V lahir?,id,2.219,0.0,0.333,1.0,2.197,0,5.749
indonesian_polar_423,apakah Video call termasuk Telepresensi ?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_4816,Kapan Lambertus Nicodemus Palar lahir ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_81,apakah olahraga Kronum menggunakan Bola?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_98,Apakah Imam Mahdī muncul sebelum Dajjal ?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_131,Apakah manusia bisa tinggal di Mars?,id,-0.482,0.0,0.75,0.571,2.197,1,3.036
indonesian_content_9337,Ada berapakah lapisan perut bumi ?,id,0.219,0.0,0.167,0.833,2.079,0,3.298
indonesian_content_2816,kapankah plato meninggal?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_9373,Ada berapa dinasti yang pernah berkuasa di Tiongkok ?,id,1.219,1.0,0.417,0.75,2.303,0,5.689
indonesian_content_3594,Dimanakah Hideaki Anno lahir ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_polar_271,Apakah semua tumbuhan mengalami fotosintesis?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_content_260,Berapa luas hutan di Kalimantan ?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_177,Apakah serai boleh dijadikan minuman?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_polar_351,apakah MSDM mencakup ilmu psikologi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_272,Apakah siklus nitrogen dapat terjadi secara nonbiologis?,id,-0.482,0.0,1.0,0.625,2.303,1,3.446
indonesian_content_1173,Siapakah yang mengembankan Spotify ?,id,-0.781,1.0,0.333,0.4,1.946,0,2.898
indonesian_content_503,Agama apakah yang memiliki Alkitab Ibrani ?,id,0.219,1.0,0.333,0.571,2.197,0,4.32
indonesian_content_9052,Siapakah pemilik Microsoft ?,id,-0.781,0.0,0.0,0.5,1.792,0,1.511
indonesian_polar_115,Apakah Blok Cepu merupakah ladang penghasil minyak tertua di dunia?,id,1.518,0.0,1.0,0.75,2.639,1,5.907
indonesian_content_5806,Siapa penulis komik yang paling terkenal di Jepang?,id,1.219,0.0,0.0,0.625,2.303,0,4.147
indonesian_polar_412,apakah paus balin mamalia?,id,-0.482,0.0,0.0,0.6,1.946,1,2.064
indonesian_polar_96,apakah Elizabeth Bowes-Lyon seorang Ibu suri?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
indonesian_polar_367,Apakah hepatitis B sejenis penyakit?,id,0.518,0.0,0.0,0.667,2.079,1,3.264
indonesian_content_3505,berapakah populasi masyarakat Aceh tahun 2010?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_236,apakah pulau Flores memiliki gunung api aktif?,id,-0.482,0.0,0.75,0.875,2.303,1,3.446
indonesian_polar_194,apakah Homosapiens hidup di zaman Paleozoikum Era?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_10,Apakah serial pokemon berasal dari komik ?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_292,Apakah agama Bahá'í percaya pada tuhan?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_11190,dimanakah pusat Kerajaan Bourgogne?,id,0.219,0.0,0.0,0.8,1.946,0,2.965
indonesian_polar_420,Apakah Isoroku Yamamoto seorang pakar dalam strategi perang?,id,0.518,0.0,0.0,0.667,2.398,1,3.583
indonesian_polar_456,apakah ubur-ubur termasuk dalam filum Cnidaria ?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_7142,siapakah yang menemukan penyakit epilepsi?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_content_6744,Kapan Michael Wolff mulai menulis buku ?,id,-0.781,1.0,0.333,1.0,2.079,0,3.631
indonesian_polar_214,Apakah kuskus termasuk hewan yang dilindungi ?,id,0.518,1.0,0.5,0.714,2.197,1,4.929
indonesian_polar_57,Apakah kaum mardiker terdapat di Indonesia?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
