sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_VERB,lexical_density,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_dep,dep_dist_det,dep_dist_discourse,dep_dist_dislocated,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,base_number
정치 경제 사회의 국가적 추이를 이보다 더 화끈하게 변화시킨 사건이 뭔가?,108_1.conllu,1,12,12.0,2.727272727272727,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,16.666666666666668,0.9090909090909092,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,1.6,4,0,0,100.0,0.0,100.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,108
어떠한 계급과 어떠한 계급과의 평등이냐?,55_1.conllu,1,6,6.0,3.4,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,50.0,0.8,3.0,100.0,0.3333333333333333,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.75,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,55
세계 최고의 학문적 연구 열의와 성과를 자랑하고 있는 일본 사학이 한국을 중국의 일부로 볼 만큼 무지한 걸까?,214_1.conllu,1,18,18.0,2.588235294117647,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,0.0,0.0,38.888888888888886,0.0,0.0,0.0,16.666666666666668,5.555555555555555,0.0,22.22222222222222,0.8823529411764706,4.0,100.0,1.25,25.0,25.0,50.0,0.0,0.0,0.0,0.0,6.0,4.5,6.0,1.875,6,0,0,100.0,0.0,100.0,0.0,11.11111111111111,5.555555555555555,0.0,5.555555555555555,0.0,11.11111111111111,0.0,0.0,0.0,16.666666666666668,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,11.11111111111111,5.555555555555555,0.0,11.11111111111111,0.0,5.555555555555555,5.555555555555555,0.0,25.0,75.0,33.333333333333336,66.66666666666667,1.0,100.0,0.0,214
하지만 이러한 사실이 사회주의적 과제를 민주주의 혁명의 과제로 혼동하거나 종속시킬 수 있는 논고가 될 여지는 조금도 없지 않은가?,53_1.conllu,1,19,19.0,3.0,10.526315789473683,0.0,10.526315789473683,5.2631578947368425,10.526315789473683,0.0,0.0,42.10526315789474,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,15.789473684210526,0.8333333333333334,3.0,0.0,0.6666666666666666,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,7.0,6.333333333333333,16.0,2.647058823529412,16,0,0,100.0,0.0,100.0,0.0,10.526315789473683,10.526315789473683,0.0,10.526315789473683,0.0,10.526315789473683,0.0,5.2631578947368425,0.0,5.2631578947368425,5.2631578947368425,0.0,5.2631578947368425,0.0,0.0,0.0,5.2631578947368425,5.2631578947368425,0.0,0.0,0.0,5.2631578947368425,5.2631578947368425,0.0,5.2631578947368425,0.0,5.2631578947368425,5.2631578947368425,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,53
종교에 삼위일체가 있고 우주 구성에도 삼계가 있는가 하면 불교에서는 삼세의 인연을 말하고 있지 않습니까?,77_1.conllu,1,15,15.0,3.142857142857143,6.666666666666667,0.0,13.333333333333334,13.333333333333334,6.666666666666667,0.0,0.0,40.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,0.7142857142857143,1.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,15.0,5.0,2.1538461538461537,5,0,0,100.0,0.0,100.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,13.333333333333334,0.0,0.0,6.666666666666667,6.666666666666667,13.333333333333334,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,6.666666666666667,13.333333333333334,0.0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
그런데 과연 기본 가격만으로 재정 조건을 충족시킬 수 있을까?,81_1.conllu,1,10,10.0,2.7777777777777777,10.0,0.0,20.0,0.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.8888888888888888,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,10.0,6.0,2.375,6,0,0,100.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,81
털어서 먼지 안 나는 사람 있는가?,103_1.conllu,1,7,7.0,2.1666666666666665,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.8333333333333334,1.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,7.0,3.0,1.6,3,0,0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,103
"단지 이것만으로, 외세에 맞서 국가를 지키려 한 숭고한 민중 의지의 표상으로서 삼별초의 의의를 우리 2세들에게 가르칠 수 있겠는가?",219_1.conllu,1,20,20.0,3.0,5.0,0.0,25.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,5.0,10.0,5.0,15.0,0.8333333333333334,3.0,100.0,1.6666666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,5.0,6.666666666666667,15.0,2.411764705882353,15,0,0,100.0,0.0,0.0,0.0,5.0,10.0,10.0,5.0,0.0,10.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,5.0,10.0,5.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,219
헌법상 권한대행은 대통령 유고시 최고회의가 결정하는 것 아닌가?,85_1.conllu,1,9,9.0,3.375,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,9.0,5.0,2.142857142857143,5,0,0,100.0,0.0,100.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,85
가이아 모델은 어떤 점에서 이제까지의 생물 지구 화학적 모델들과 다를까?,233_1.conllu,1,11,11.0,3.0,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,45.45454545454545,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.9,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,2.7777777777777777,8,0,0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,27.272727272727277,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233
현재생활을 영위해나가는 데 있어서 통 반장으로부터 주민들이 어떠한 도움을 받고 있는가?,180_1.conllu,1,12,12.0,3.363636363636364,0.0,0.0,8.333333333333334,16.666666666666668,0.0,0.0,0.0,41.66666666666666,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,16.666666666666668,0.7272727272727273,2.0,100.0,2.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,3.0,6.0,8.0,2.2,8,0,0,100.0,0.0,100.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,16.666666666666668,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.0,16.666666666666668,0.0,8.333333333333334,8.333333333333334,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,180
오죽하면 그리스의 천지 창조 신화에서 스스로 낳은 아기를 차례로 입 속으로 집어삼키는 가이아라는 이름의 여신이 그려져 있겠습니까?,68_1.conllu,1,18,18.0,3.235294117647059,0.0,0.0,22.22222222222222,11.11111111111111,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,0.8235294117647058,1.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,15.0,3.125,15,0,0,100.0,0.0,100.0,0.0,5.555555555555555,11.11111111111111,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,5.555555555555555,0.0,11.11111111111111,5.555555555555555,0.0,5.555555555555555,0.0,5.555555555555555,5.555555555555555,5.555555555555555,50.0,50.0,0.0,100.0,1.0,100.0,0.0,68
컴퓨터 치안을 자랑하는 일본 경찰들은 과연 이 사실을 모를까?,101_1.conllu,1,10,10.0,2.7777777777777777,0.0,0.0,10.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.8888888888888888,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,4.0,5.0,4.0,1.75,4,0,0,100.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,101
"그런 점에서 양자의 연결성과 단절성이란 관점에서 종합적, 총체적으로 재구성하는 문제틀이 필요하지 않을까?",182_1.conllu,1,14,14.0,3.75,0.0,0.0,21.428571428571427,7.142857142857143,7.142857142857143,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.8333333333333334,4.0,100.0,1.25,25.0,25.0,50.0,0.0,0.0,0.0,0.0,6.0,3.5,10.0,2.5454545454545454,10,0,0,0.0,0.0,100.0,0.0,14.285714285714286,21.428571428571427,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,0.0,0.0,14.285714285714286,7.142857142857143,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,182
그게 도시의 빛깔이었을까?,237_1.conllu,1,4,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.6666666666666666,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,237
"""일정이 늦어지는 모양이지?"" 노 대통령이 나지막한 음성으로 묻자, 주위에 있던 수석들이 일제히 시계를 들여다보며 안절부절한다.",118_1.conllu,1,20,20.0,3.466666666666667,10.0,0.0,15.0,5.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,25.0,0.0,10.0,0.8,2.0,0.0,0.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,2.357142857142857,7,0,0,100.0,0.0,100.0,0.0,0.0,5.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,5.0,20.0,5.0,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,118
난 꿈꾸는 아나키스트인가?,122_1.conllu,1,4,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,50.0,0.6666666666666666,2.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,122
받는 자의 삶이었습니까?,42_1.conllu,1,4,4.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,2.0,100.0,0.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,42
문학비평가와 문학연구가를 굳이 따로 분리할 필요가 있을까?,4_1.conllu,1,8,8.0,3.571428571428572,12.5,0.0,25.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.8571428571428571,1.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,8.0,4.0,1.6666666666666667,4,0,0,100.0,0.0,100.0,0.0,12.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,12.5,12.5,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,4
과연 문학비평이 오늘날의 문제적 상황을 외면하거나 침묵해도 좋을 것인가?,5_1.conllu,1,10,10.0,3.4444444444444446,10.0,0.0,10.0,0.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.7777777777777778,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,2.125,6,0,0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,100.0,100.0,0.0,1.0,100.0,0.0,5
스탈린은 오류가 없는가?,56_1.conllu,1,4,4.0,3.333333333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
저널리스트는 스포츠를 새로운 금전적 원천으로 개척하였는가?,96_1.conllu,1,7,7.0,4.333333333333333,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,42.85714285714285,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,1.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,5.0,2.6,5,0,0,100.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,96
우리가 또는 일본에게 짓밟혓던 동남 아시아의 나라들이 다시 일본의 천황 밑에 모여들 수 있을까?,253_1.conllu,1,15,15.0,2.7857142857142856,6.666666666666667,0.0,20.0,0.0,6.666666666666667,0.0,0.0,20.0,0.0,0.0,6.666666666666667,20.0,6.666666666666667,0.0,13.333333333333334,0.8571428571428571,2.0,100.0,3.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,4.0,7.5,5.0,2.0,5,0,0,100.0,0.0,100.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,20.0,6.666666666666667,0.0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,253
내가 이론적인 군주정치라는 것에 대하여 생각해?,177_1.conllu,1,7,7.0,3.333333333333333,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,42.85714285714285,0.6666666666666666,3.0,100.0,1.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,4.0,2.333333333333333,2.0,1.2,2,0,0,0.0,0.0,100.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,33.333333333333336,66.66666666666667,0.0,100.0,2.0,0.0,100.0,177
영국은 어떤 나라일까?,252_1.conllu,1,4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,50.0,1.0,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,252
백악관측엔 어떤 군사적 지원이 있었는가?,93_1.conllu,1,6,6.0,3.4,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,50.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
또는 '나' 라고 부를 수 있는 것이 과연 존재하는가?,156_1.conllu,1,12,12.0,2.111111111111111,8.333333333333334,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,25.0,0.0,16.666666666666668,0.6666666666666666,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,6.0,10.0,3.25,10,0,0,0.0,0.0,100.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,25.0,8.333333333333334,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,156
어떤 빛깔로 어둠 속에서 한 점 반딧불 같이 반짝이는 삶을 가진 것일까?,239_1.conllu,1,13,13.0,2.333333333333333,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,30.76923076923077,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,30.76923076923077,0.8333333333333334,4.0,100.0,1.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,6.0,3.25,7.0,1.9090909090909087,7,0,0,100.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,33.333333333333336,66.66666666666667,50.0,50.0,1.0,100.0,0.0,239
그런데 이게 웬일입니까?,72_1.conllu,1,4,4.0,3.333333333333333,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.6666666666666666,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1941년 도대체 어떤 해인가?,59_1.conllu,1,5,5.0,3.25,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,2.5,3.0,2.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59
"아니, 어떤 물음이신지요?",149_1.conllu,1,5,5.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.6666666666666666,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.5,3.0,2.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,149
그렇다면 직설적인 가사 때문인가?,137_1.conllu,1,5,5.0,3.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.75,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.6666666666666667,3,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,137
온 세계가 나의 것이 아니냐?,186_1.conllu,1,6,6.0,2.2,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.5,3,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
