sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_form_dist_Fin,verbs_form_dist_Ger,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+,verbs_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Ind,aux_form_dist_Fin,aux_form_dist_Inf,aux_num_pers_dist_+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,prep_dist_2,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_det:predet,dep_dist_discourse,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:npmod,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_obl:npmod,dep_dist_obl:tmod,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,base_number
Who are we?,66_1.conllu,1,4,4.0,2.6666666666666665,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
What should I do?,232_1.conllu,1,5,5.0,3.25,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232
What do french men find sexy?,197_1.conllu,1,7,7.0,3.8333333333333335,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.6666666666666666,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,4.0,2.0,4,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
"How did the CPA get to the point where it has turned even Iraqi Shiites, who were initially grateful for the removal of Saddam Hussein, against the United States?",153_1.conllu,1,32,32.0,4.517241379310345,6.25,12.5,12.5,9.375,0.0,12.5,0.0,9.375,0.0,0.0,6.25,15.625,9.375,0.0,0.0,6.25,0.0,0.5517241379310345,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,66.66666666666667,33.333333333333336,100.0,100.0,0.0,66.66666666666667,0.0,33.333333333333336,3.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,10.666666666666666,12.0,2.5,12,2.0,1,0.0,100.0,0.0,100.0,100.0,0.0,0.0,6.25,0.0,12.5,3.125,0.0,6.25,0.0,12.5,0.0,0.0,3.125,0.0,0.0,3.125,0.0,12.5,0.0,0.0,0.0,3.125,0.0,0.0,6.25,0.0,0.0,9.375,0.0,0.0,3.125,6.25,0.0,0.0,0.0,9.375,3.125,0.0,33.333333333333336,66.66666666666667,100.0,0.0,1.0,100.0,0.0,0.0,153
what r the requirements to apply for a delay birth certificate in canada?,124_1.conllu,1,14,14.0,4.615384615384615,0.0,14.285714285714286,0.0,7.142857142857143,0.0,14.285714285714286,0.0,28.571428571428573,0.0,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,7.0,7.0,2.583333333333333,7,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,7.142857142857143,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,124
"What expiration date are you using, i.e.: for monthly call options the 15th of the relevant month, and for daily options?",45_1.conllu,1,25,25.0,4.619047619047619,12.0,12.0,0.0,4.0,4.0,12.0,0.0,28.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,4.0,4.0,0.5238095238095238,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,25.0,9.0,2.6,9,1.0,2,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,4.0,0.0,12.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
How much would it cost for me to take me and three friends to Andiamos restaurant for dinner?,229_1.conllu,1,19,19.0,4.166666666666667,5.2631578947368425,10.526315789473683,5.2631578947368425,5.2631578947368425,5.2631578947368425,0.0,0.0,15.789473684210526,5.2631578947368425,5.2631578947368425,15.789473684210526,5.2631578947368425,5.2631578947368425,5.2631578947368425,0.0,10.526315789473683,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,4.5,0.0,0.0,0.0,50.0,0.0,0.0,50.0,4.0,9.5,9.0,2.411764705882353,9,1.0,1,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,5.2631578947368425,10.526315789473683,0.0,0.0,5.2631578947368425,0.0,10.526315789473683,5.2631578947368425,0.0,5.2631578947368425,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473683,5.2631578947368425,0.0,0.0,10.526315789473683,0.0,5.2631578947368425,5.2631578947368425,5.2631578947368425,0.0,0.0,0.0,5.2631578947368425,5.2631578947368425,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,229
how many ounces in a pint in ireland?,230_1.conllu,1,9,9.0,3.625,11.11111111111111,22.22222222222222,11.11111111111111,0.0,0.0,11.11111111111111,0.0,22.22222222222222,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.5714285714285714,3,2.0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230
Which do you prefer?,36_1.conllu,1,5,5.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
what are you having problems with?,134_1.conllu,1,7,7.0,4.666666666666667,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,28.571428571428573,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.3333333333333333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,7.0,3.0,1.8,3,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,0_1.conllu,1,33,33.0,4.5,6.0606060606060606,12.12121212121212,0.0,3.0303030303030303,6.0606060606060606,12.12121212121212,0.0,18.181818181818183,0.0,0.0,6.0606060606060606,21.21212121212121,9.090909090909092,0.0,0.0,6.0606060606060606,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,2.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,4.0,16.5,19.0,3.827586206896552,19,1.5,2,50.0,50.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,3.0303030303030303,0.0,12.12121212121212,6.0606060606060606,0.0,9.090909090909092,0.0,6.0606060606060606,0.0,0.0,12.12121212121212,0.0,0.0,0.0,9.090909090909092,3.0303030303030303,0.0,9.090909090909092,0.0,0.0,3.0303030303030303,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,9.090909090909092,3.0303030303030303,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
How much could it possibly cost?,151_1.conllu,1,7,7.0,4.333333333333333,14.285714285714286,0.0,28.571428571428573,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,4.0,2.2,4,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,28.571428571428573,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151
What's going on dude?,160_1.conllu,1,6,6.0,3.4,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160
How are you doing?,165_1.conllu,1,5,5.0,3.5,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165
What was the goal for North Vietnam in the Tet offensive?,141_1.conllu,1,12,12.0,4.181818181818182,0.0,16.666666666666668,0.0,8.333333333333334,0.0,16.666666666666668,0.0,8.333333333333334,0.0,0.0,8.333333333333334,33.333333333333336,8.333333333333334,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,10.0,2.7,10,1.0,2,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
"What is the nearest National Park to Birmingham, UK?",172_1.conllu,1,11,11.0,4.666666666666667,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,36.36363636363637,18.181818181818183,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,2.125,5,1.0,1,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,9.090909090909092,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172
Where to buy bodybuilding supplements in Delhi?,216_1.conllu,1,8,8.0,5.714285714285714,0.0,12.5,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,12.5,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,8.0,4.0,1.8333333333333333,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,12.5,12.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
why do you think they are mean?,157_1.conllu,1,8,8.0,3.4285714285714284,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,0.0,25.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,157
"where can I get morcillas in tampa bay , I will like the argentinian type , but I will to try anothers please?",191_1.conllu,1,24,24.0,4.047619047619048,4.166666666666667,4.166666666666667,4.166666666666667,12.5,4.166666666666667,4.166666666666667,4.166666666666667,20.83333333333333,0.0,4.166666666666667,12.5,0.0,12.5,0.0,0.0,12.5,0.0,0.4761904761904761,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,3.0,100.0,4.333333333333333,0.0,0.0,0.0,0.0,66.66666666666667,33.333333333333336,0.0,3.0,8.0,9.0,2.65,9,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,4.166666666666667,4.166666666666667,4.166666666666667,0.0,12.5,0.0,4.166666666666667,4.166666666666667,0.0,4.166666666666667,0.0,4.166666666666667,0.0,0.0,4.166666666666667,0.0,4.166666666666667,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,12.5,0.0,0.0,12.5,4.166666666666667,0.0,0.0,0.0,12.5,4.166666666666667,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,0.0,191
What would you call the device that hold up your photography backdrop?,224_1.conllu,1,13,13.0,4.833333333333333,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,23.07692307692308,0.0,0.0,30.76923076923077,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,0.4166666666666667,0.0,100.0,0.0,100.0,50.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,6.5,4.0,1.818181818181818,4,0.0,0,0.0,0.0,33.333333333333336,66.66666666666667,100.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,23.07692307692308,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,224
How to start a new fish tank?,95_1.conllu,1,8,8.0,3.142857142857143,25.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,0.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,8.0,4.0,2.1666666666666665,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
What about 10:30 my time?,24_1.conllu,1,6,6.0,4.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,33.333333333333336,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.5,2,1.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
What are some fun things I could do while in Japan?,105_1.conllu,1,12,12.0,3.636363636363636,8.333333333333334,8.333333333333334,0.0,16.666666666666668,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,16.666666666666668,8.333333333333334,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,4,0.0,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,105
Where in the world is Iguazu?,108_1.conllu,1,7,7.0,3.8333333333333335,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108
Where does our 50% (the 1.65 million dollars) show up?,55_1.conllu,1,14,14.0,3.8181818181818175,0.0,7.142857142857143,7.142857142857143,0.0,0.0,7.142857142857143,0.0,7.142857142857143,21.428571428571427,0.0,7.142857142857143,0.0,21.428571428571427,0.0,7.142857142857143,14.285714285714286,0.0,0.3636363636363636,0.0,100.0,0.0,100.0,50.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,7.0,11.0,4.2,11,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,7.142857142857143,7.142857142857143,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,21.428571428571427,7.142857142857143,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,0.0,55
