sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,lexical_density,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Cnd,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_form_dist_Fin,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+,verbs_num_pers_dist_Plur+1,verbs_num_pers_dist_Plur+2,verbs_num_pers_dist_Plur+3,verbs_num_pers_dist_Sing+,verbs_num_pers_dist_Sing+1,verbs_num_pers_dist_Sing+2,verbs_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Cnd,aux_mood_dist_Ind,aux_mood_dist_Pot,aux_form_dist_Fin,aux_form_dist_Inf,aux_form_dist_Part,aux_num_pers_dist_+,aux_num_pers_dist_Plur+1,aux_num_pers_dist_Plur+2,aux_num_pers_dist_Plur+3,aux_num_pers_dist_Sing+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+2,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound:nn,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_cop:own,dep_dist_csubj:cop,dep_dist_det,dep_dist_discourse,dep_dist_fixed,dep_dist_flat:name,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:gobj,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:cop,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,dep_dist_xcomp:ds,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,base_number
"Eikö tahdossa löytää itse se tapa, jolla eläminen tekee kaikkein onnellisimmaksi, ole kunnianhimoa kerrakseen?",137_1.conllu,1,17,17.0,6.714285714285714,5.882352941176471,0.0,17.647058823529413,11.764705882352942,0.0,0.0,23.529411764705884,0.0,11.764705882352942,0.0,17.647058823529413,0.0,0.0,11.764705882352942,0.7142857142857143,0.0,100.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,5.666666666666667,11.0,2.3846153846153846,11,0.0,0,0.0,0.0,100.0,100.0,0.0,5.882352941176471,5.882352941176471,0.0,11.764705882352942,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,5.882352941176471,0.0,5.882352941176471,11.764705882352942,0.0,17.647058823529413,5.882352941176471,0.0,5.882352941176471,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,0.0,137
Ja sinäkö olet edelleen varma että se oli vahinko?,109_1.conllu,1,10,10.0,4.555555555555555,10.0,0.0,10.0,20.0,10.0,0.0,10.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,2.5,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,109
"Aiotaanko korvauskysymykset ottaa huomioon lain uudistuksessa, ja jos, niin miten?",117_1.conllu,1,13,13.0,7.0,0.0,0.0,15.384615384615383,7.6923076923076925,7.6923076923076925,0.0,30.76923076923077,0.0,0.0,0.0,23.07692307692308,7.6923076923076925,0.0,7.6923076923076925,0.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,13.0,9.0,2.6666666666666665,9,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
"Eräs esimerkki downshifting-ilmiöön kriittisesti suhtautuvien näkökulmasta on myös tutkija Tuuli Hirvilammin kysymys yrittäjä Ilkka Seppälälle Ylen Voimalassa (17.2.2010): ”Eikö sua ärsytä se, että sä teet ihan hirveesti töitä, maksat kauheesti veroja, sun yritys maksaa veroja ja pitää kaupunkia ja valtiota pystyssä, ja sit hipit joogaa?”.",135_1.conllu,1,56,56.0,6.355555555555555,0.0,0.0,12.5,3.571428571428572,5.357142857142857,0.0,25.0,1.7857142857142858,8.928571428571429,10.714285714285714,19.642857142857142,1.7857142857142858,0.0,10.714285714285714,0.7333333333333333,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,33.333333333333336,50.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,100.0,3.0,0.0,16.666666666666668,16.666666666666668,50.0,0.0,0.0,16.666666666666668,8.0,8.0,23.0,3.0681818181818183,23,0.0,0,0.0,20.0,80.0,80.0,20.0,0.0,0.0,0.0,12.5,0.0,0.0,1.7857142857142858,0.0,0.0,5.357142857142857,1.7857142857142858,3.571428571428572,0.0,8.928571428571429,1.7857142857142858,0.0,0.0,1.7857142857142858,0.0,0.0,3.571428571428572,1.7857142857142858,8.928571428571429,0.0,7.142857142857143,7.142857142857143,1.7857142857142858,0.0,8.928571428571429,0.0,1.7857142857142858,19.642857142857142,1.7857142857142858,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,135
Onko ammatillinen uskottavuuteni noin pientä..?,44_1.conllu,1,6,6.0,8.0,33.333333333333336,0.0,16.666666666666668,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
"Mistä tiedetään, paljonko työtä tietty kurssi on opiskelijalta vaatinut?",138_1.conllu,1,11,11.0,6.888888888888889,9.090909090909092,0.0,9.090909090909092,9.090909090909092,0.0,0.0,27.272727272727277,0.0,9.090909090909092,0.0,18.181818181818183,0.0,0.0,18.181818181818183,0.7777777777777778,0.0,100.0,0.0,0.0,100.0,50.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,3.0,5.5,8.0,2.75,8,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,18.181818181818183,0.0,18.181818181818183,9.090909090909092,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,138
Varastoitko ruokaa pahan päivän varalta?,130_1.conllu,1,6,6.0,7.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.8,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.5,3,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
Annammeko tämän jatkua sanomatta mitään?,70_1.conllu,1,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,16.666666666666668,0.0,0.0,50.0,0.6,0.0,100.0,0.0,0.0,100.0,33.333333333333336,66.66666666666667,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.3333333333333333,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.75,3,0.0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,16.666666666666668,33.333333333333336,66.66666666666667,100.0,0.0,1.0,100.0,0.0,0.0,70
- Sinäkö kilpailisit ylimysten rikkauksien kanssa sienilläsi?,22_1.conllu,1,8,8.0,8.833333333333334,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,25.0,0.0,25.0,0.0,0.0,12.5,0.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,8.0,4.0,1.8,4,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,25.0,12.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
"- Mitämitä, Lasarin S-market ja Alko avattu?!?!",61_1.conllu,1,12,12.0,5.833333333333333,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,16.666666666666668,50.0,0.0,0.0,8.333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,2.6,6,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,50.0,8.333333333333334,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
"Luulitko sinä, että kiinnostuisin Jonesta, kiinnostuisin niin, että kävelisin hänen kanssaan teidän vierellänne?",76_1.conllu,1,17,17.0,7.384615384615385,0.0,11.764705882352942,5.882352941176471,0.0,0.0,0.0,0.0,0.0,17.647058823529413,5.882352941176471,23.529411764705884,11.764705882352942,0.0,23.529411764705884,0.4615384615384615,100.0,0.0,75.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,2.25,0.0,25.0,25.0,50.0,0.0,0.0,0.0,5.0,4.25,7.0,2.083333333333333,7,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,11.764705882352942,0.0,11.764705882352942,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352942,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,17.647058823529413,0.0,23.529411764705884,5.882352941176471,0.0,0.0,0.0,33.333333333333336,66.66666666666667,100.0,0.0,1.0,100.0,0.0,0.0,76
"Nää käy myös töihin, kuulostaako tutulta tää lemppariperustelu?",63_1.conllu,1,10,10.0,6.75,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.75,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,3.0,5.0,4.0,1.8571428571428568,4,0.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
Onko sulla joku toinen?,97_1.conllu,1,5,5.0,4.75,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.3333333333333333,2,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
Haluaisitko sinä yhdistää vaihto-opiskelun ja eksoottisen unelmaloman jossakin Aasian vaihtokohteista?,41_1.conllu,1,11,11.0,9.2,0.0,0.0,18.181818181818183,0.0,9.090909090909092,0.0,18.181818181818183,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0,0.0,18.181818181818183,0.7,50.0,50.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,5.0,5.5,6.0,2.333333333333333,6,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
– Etkö usko?,21_1.conllu,1,4,4.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.5,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
"− Oppivatko lapset nopeammin, ja miten on vanhenevien eläkeläisten laita?",13_1.conllu,1,12,12.0,6.777777777777778,8.333333333333334,0.0,16.666666666666668,8.333333333333334,8.333333333333334,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,8.333333333333334,0.7777777777777778,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,6.0,9.0,3.25,9,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,25.0,8.333333333333334,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
"Voiko komissio selvittää, miten se valvoo tämän säädöksen täytäntöönpanon onnistumista?",71_1.conllu,1,12,12.0,7.6,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,33.333333333333336,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.7,0.0,100.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,6.0,4.0,1.8888888888888888,4,0.0,0,0.0,66.66666666666667,33.333333333333336,100.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,0.0,16.666666666666668,8.333333333333334,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,71
"Jos miehen mielestä hänen kumppanillaan on ihana peppu, jota on mukava taputella tai vähän puristaa, niin eikö siitä voisi naisena nauttia?",14_1.conllu,1,24,24.0,5.523809523809524,8.333333333333334,0.0,8.333333333333334,16.666666666666668,4.166666666666667,0.0,20.83333333333333,0.0,12.5,0.0,12.5,4.166666666666667,0.0,12.5,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,66.66666666666667,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,100.0,2.333333333333333,0.0,33.333333333333336,33.333333333333336,0.0,33.333333333333336,0.0,0.0,5.0,4.8,18.0,3.15,18,0.0,0,0.0,100.0,0.0,0.0,100.0,0.0,4.166666666666667,4.166666666666667,8.333333333333334,4.166666666666667,0.0,8.333333333333334,0.0,0.0,4.166666666666667,0.0,0.0,0.0,4.166666666666667,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,8.333333333333334,0.0,4.166666666666667,0.0,4.166666666666667,12.5,0.0,12.5,4.166666666666667,0.0,0.0,4.166666666666667,25.0,75.0,0.0,100.0,3.0,0.0,0.0,100.0,14
"Okei, olisiko voinut toivoa yhtään parempaa viikonloppua pikku mini-lomalle Suomeen?!?",60_1.conllu,1,14,14.0,7.3,14.285714285714286,0.0,7.142857142857143,14.285714285714286,0.0,7.142857142857143,14.285714285714286,0.0,0.0,7.142857142857143,28.571428571428573,0.0,0.0,7.142857142857143,0.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,14.0,5.0,2.111111111111111,5,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,28.571428571428573,7.142857142857143,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Onko lainan ottamiseen varaa?,146_1.conllu,1,5,5.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146
Vai oletko peräti absolutisti?,143_1.conllu,1,5,5.0,6.5,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143
- Jos minä lähen nyt pois enkä tuu enää koskaan takas nii lähettekö isin mukaan vai jäättekö äidin luo?,98_1.conllu,1,20,20.0,4.611111111111111,0.0,10.0,30.0,5.0,5.0,0.0,10.0,0.0,5.0,0.0,10.0,5.0,0.0,20.0,0.6666666666666666,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,100.0,3.5,0.0,0.0,25.0,25.0,25.0,25.0,0.0,3.0,5.0,5.0,2.0588235294117645,5,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,33.333333333333336,66.66666666666667,0.0,100.0,2.0,0.0,100.0,0.0,98
