sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Cnd,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_mood_dist_Pot,verbs_form_dist_Fin,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+,verbs_num_pers_dist_Plur+1,verbs_num_pers_dist_Plur+2,verbs_num_pers_dist_Plur+3,verbs_num_pers_dist_Sing+,verbs_num_pers_dist_Sing+1,verbs_num_pers_dist_Sing+2,verbs_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Cnd,aux_mood_dist_Ind,aux_mood_dist_Pot,aux_form_dist_Fin,aux_form_dist_Inf,aux_form_dist_Part,aux_num_pers_dist_+,aux_num_pers_dist_Plur+1,aux_num_pers_dist_Plur+2,aux_num_pers_dist_Plur+3,aux_num_pers_dist_Sing+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+2,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound:nn,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_cop:own,dep_dist_csubj,dep_dist_det,dep_dist_discourse,dep_dist_fixed,dep_dist_flat,dep_dist_flat:foreign,dep_dist_flat:name,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:gobj,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:cop,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_orphan,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,dep_dist_xcomp:ds,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,subordinate_dist_4,base_number
- Keitä te olette ja miksi tungette tänne iltamyöhällä?,152_1.conllu,1,10,10.0,5.625,0.0,0.0,20.0,10.0,10.0,0.0,10.0,0.0,20.0,0.0,20.0,0.0,0.0,10.0,0.0,0.5,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,5.0,5.0,2.0,5,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152
Mistä päin Suomea olette kotoisin?,203_1.conllu,1,6,6.0,5.8,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203
Kuka rahasta juoksisi?,212_1.conllu,1,4,4.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,25.0,0.0,0.6666666666666666,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
"""Kuinka voit tehdä meille näin kaiken yhdessä viettämämme ajan jälkeen?""",119_1.conllu,1,13,13.0,6.0,0.0,7.6923076923076925,23.07692307692308,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,23.07692307692308,0.0,0.0,15.384615384615383,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,3.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,3.0,6.5,6.0,2.0,6,0.0,0,0.0,0.0,100.0,0.0,0.0,7.6923076923076925,0.0,0.0,23.07692307692308,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,119
"Entä jos nousisimmekin sängystä vasta sitten, kun meitä ei enää väsytä?",220_1.conllu,1,13,13.0,5.363636363636363,0.0,0.0,30.76923076923077,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,15.384615384615383,15.384615384615383,0.0,15.384615384615383,0.0,0.6363636363636364,0.0,100.0,50.0,0.0,50.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,4.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,2.0,6.5,9.0,2.7,9,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,30.76923076923077,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,15.384615384615383,7.6923076923076925,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,220
"Hoskinsin tunnetuimpiin näyttelijäsuorituksiin lukeutuvat etsivä Eddie Valiant elokuvasta Kuka viritti ansan, Roger Rabbit?, Cherin vastanäyttelijä elokuvassa Äitini on merenneito (1990), Nikita Hruštšov elokuvassa Vihollinen porteilla (2001) ja setä Bart, väkivaltainen Jet Lin isäntä elokuvassa Danny the Dog.",250_1.conllu,1,47,47.0,7.162162162162162,4.25531914893617,0.0,0.0,2.127659574468085,2.127659574468085,0.0,29.78723404255319,4.25531914893617,2.127659574468085,29.78723404255319,21.27659574468085,0.0,0.0,4.25531914893617,0.0,0.8648648648648649,50.0,50.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,100.0,4.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,5.0,15.666666666666666,33.0,3.6944444444444446,33,0.0,0,0.0,0.0,100.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,4.25531914893617,10.638297872340424,0.0,0.0,0.0,2.127659574468085,0.0,6.382978723404255,0.0,6.382978723404255,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595744680851,0.0,10.638297872340424,0.0,6.382978723404255,4.25531914893617,2.127659574468085,0.0,2.127659574468085,6.382978723404255,0.0,0.0,21.27659574468085,2.127659574468085,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,250
Minkähän niminen keittiömestari meillä mahtaa silloin juhannuksena olla?,196_1.conllu,1,9,9.0,8.0,11.11111111111111,0.0,11.11111111111111,22.22222222222222,0.0,0.0,22.22222222222222,0.0,22.22222222222222,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.8571428571428568,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
"Miten mies voisikaan tietää, ettei Pekulla enää edes ole puhelintaan?",107_1.conllu,1,13,13.0,5.363636363636363,0.0,0.0,23.07692307692308,23.07692307692308,0.0,0.0,15.384615384615383,0.0,0.0,7.6923076923076925,15.384615384615383,7.6923076923076925,0.0,7.6923076923076925,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,13.0,4.0,2.3,4,0.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,23.07692307692308,0.0,0.0,15.384615384615383,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,15.384615384615383,7.6923076923076925,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
"Entäpä Travelling Summer University Barcelonan ympäristössä, jossa vietetään pari viikkoa matkustellen ympäri Kataloniaa?",231_1.conllu,1,15,15.0,8.23076923076923,0.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,13.333333333333334,6.666666666666667,6.666666666666667,33.333333333333336,13.333333333333334,0.0,0.0,13.333333333333334,0.0,0.7692307692307693,0.0,100.0,0.0,0.0,100.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,4.0,7.5,7.0,2.1666666666666665,7,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,6.666666666666667,6.666666666666667,13.333333333333334,0.0,0.0,13.333333333333334,6.666666666666667,0.0,0.0,0.0,0.0,100.0,100.0,0.0,2.0,0.0,100.0,0.0,0.0,231
"Ketä näyttelijää ja mitä elokuvaroolia olet katsellut sillä mielellä, että olisit halunnut näytellä sen itse?",29_1.conllu,1,17,17.0,6.2,0.0,0.0,5.882352941176471,11.764705882352942,5.882352941176471,0.0,11.764705882352942,0.0,23.529411764705884,0.0,11.764705882352942,5.882352941176471,0.0,23.529411764705884,0.0,0.4666666666666667,0.0,100.0,0.0,0.0,100.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,100.0,2.5,0.0,0.0,75.0,0.0,25.0,0.0,0.0,4.0,4.25,6.0,2.142857142857143,6,0.0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,11.764705882352942,0.0,0.0,5.882352941176471,5.882352941176471,0.0,0.0,5.882352941176471,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352942,5.882352941176471,0.0,0.0,11.764705882352942,5.882352941176471,0.0,5.882352941176471,0.0,33.333333333333336,66.66666666666667,100.0,0.0,2.0,0.0,100.0,0.0,0.0,29
- Milläs minä teitä estäisin?,155_1.conllu,1,6,6.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,3,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,33.333333333333336,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155
"Sanon että entinen tyttöystävä käytti samaa tuoksua, muttei koskaan kertonut merkkiä?",129_1.conllu,1,14,14.0,6.166666666666667,7.142857142857143,0.0,7.142857142857143,7.142857142857143,7.142857142857143,0.0,21.428571428571427,0.0,7.142857142857143,0.0,14.285714285714286,7.142857142857143,0.0,21.428571428571427,0.0,0.6666666666666666,50.0,50.0,0.0,0.0,100.0,0.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,100.0,2.6666666666666665,0.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.0,3.0,4.666666666666667,11.0,2.727272727272727,11,0.0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,7.142857142857143,0.0,0.0,7.142857142857143,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,7.142857142857143,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,129
"Siirrymme uuteen vuosituhanteen teknistieteellisen kehityksen kukoistaessa, mutta koska se kaikki alkoi?",173_1.conllu,1,13,13.0,8.363636363636363,15.384615384615383,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,15.384615384615383,0.0,15.384615384615383,0.0,0.0,23.07692307692308,0.0,0.7272727272727273,50.0,50.0,0.0,0.0,100.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.333333333333333,0.0,33.333333333333336,0.0,66.66666666666667,0.0,0.0,0.0,3.0,4.333333333333333,11.0,3.1,11,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,15.384615384615383,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,7.6923076923076925,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,173
Mitä jos uudistuisimme kevään kynnyksellä juuri näin?,66_1.conllu,1,8,8.0,6.571428571428571,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,12.5,0.0,12.5,0.0,0.7142857142857143,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,8.0,4.0,1.8333333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
Joten alapas miettiä minne päin maailmaa haluat mennä?,232_1.conllu,1,9,9.0,5.75,0.0,11.11111111111111,22.22222222222222,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,44.44444444444444,0.0,0.875,0.0,100.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,1.25,25.0,25.0,50.0,0.0,0.0,0.0,0.0,4.0,2.25,4.0,1.8571428571428568,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,22.22222222222222,0.0,25.0,75.0,100.0,0.0,3.0,0.0,0.0,100.0,0.0,232
Mitä sä olet mieltä siitä asiasta?,197_1.conllu,1,7,7.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,42.85714285714285,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.5,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,3.0,1.4,3,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,28.571428571428573,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
- Kuka tuolla pihalla kulki ja miksi?  Hartikka tivasi.,153_1.conllu,1,11,11.0,5.375,0.0,0.0,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,27.272727272727277,0.0,0.0,18.181818181818183,0.0,0.75,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,3.0,5.5,5.0,2.142857142857143,5,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,27.272727272727277,9.090909090909092,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153
"Miksi Jumalat olisivat sinne matkalla, ellei se olisi paratiisi?”",124_1.conllu,1,13,13.0,5.4,0.0,0.0,15.384615384615383,23.07692307692308,0.0,0.0,15.384615384615383,0.0,7.6923076923076925,7.6923076923076925,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,33.333333333333336,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,6.0,2.888888888888889,6,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,124
Haluisit sä tavata sen?,45_1.conllu,1,5,5.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,40.0,0.0,0.5,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,2.0,2.5,2.0,1.3333333333333333,2,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,45
Mikä siis avuksi?,229_1.conllu,1,4,4.0,4.666666666666667,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229
Miltäpä kuulostaisi esimerkiksi italian kielikurssi Italian Salernossa?,230_1.conllu,1,8,8.0,9.142857142857142,0.0,0.0,12.5,0.0,0.0,0.0,25.0,0.0,12.5,25.0,12.5,0.0,0.0,12.5,0.0,0.8571428571428571,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,1.8333333333333333,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230
