unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
english_content_4090,What is the capital of Sudan?,en,-0.548,0.0,0.0,0.333,2.079,0,1.864
english_content_2018,Which are the Sandwich Islands?,en,0.352,0.0,0.0,0.4,1.946,0,2.698
english_content_6449,How many people visit Rio de Janeiro during carnival season?,en,-0.37,0.0,0.5,0.9,2.485,0,3.515
english_content_6438,Who took part in The Battle of Lesnaya?,en,-0.434,0.0,0.5,0.5,2.303,0,2.869
english_content_160,How long is a general apprenticeship in terms of years?,en,-0.037,0.0,0.0,0.6,2.485,0,3.048
english_content_499,How old is Willie Soon?,en,-0.398,0.0,0.0,0.8,1.946,0,2.348
english_polar_454,Is the Caspian Sea salt water or fresh water?,en,0.355,0.0,0.0,0.667,2.398,1,3.42
english_content_1501,How many visual novels have been released by Lump of Sugar?,en,-0.548,0.0,0.5,0.636,2.565,0,3.153
english_content_8931,How old is the oldest operating steam locomotive?,en,0.423,0.0,0.0,0.75,2.303,0,3.476
english_content_7920,What can we learn from angiogenesis??,en,-0.348,0.0,0.5,0.333,2.079,0,2.564
english_polar_583,Does benign essential tremors effect hand-eye coordination?,en,0.123,0.0,0.4,0.875,2.398,1,3.796
english_content_501,Who is the publisher of Cyberpunk 2077?,en,-0.481,0.0,0.0,0.286,2.197,0,2.002
english_content_2955,What happens when an anchor gets stuck?,en,-0.315,1.0,0.417,0.714,2.197,0,4.013
english_content_2770,What was the first synthetic polymer?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_polar_671,Is Halloween a religious holiday?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_8150,Who was costume designer for the first Star Wars movie?,en,0.741,0.0,0.0,0.6,2.485,0,3.826
english_polar_949,Did the CoRot space find anything?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_2035,How many species of Catopsbaatar have been identified?,en,-0.291,0.0,0.333,0.625,2.303,0,2.97
english_polar_1020,Are wolves dangerous to humans?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_content_5757,How much can you make for having a degree in molecular biology?,en,-0.421,1.0,0.417,0.583,2.639,0,4.218
english_content_4437,How many copies did Warriors Orochi 3 sale?,en,-0.005,0.0,0.333,0.75,2.303,0,3.381
english_content_1595,What network originally aired Homicide: Life on the Street?,en,-0.523,0.0,0.5,0.667,2.485,0,3.129
english_polar_892,Has Colette Justine appeared in any films?,en,-0.02,0.0,0.4,0.571,2.197,1,3.148
english_polar_1094,Is there tomato in mutter paneer?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_7798,Why did Napoleon empire fall?,en,0.102,0.0,0.333,0.8,1.946,0,3.181
english_content_545,What is atomic mass?,en,-0.481,0.0,0.0,0.5,1.792,0,1.811
english_polar_580,Is a seal a cetacean?,en,-0.02,0.0,0.0,0.4,1.946,1,2.326
english_polar_799,Did anyone die in the Joplin tornado?,en,0.147,0.0,0.4,0.429,2.197,1,3.173
english_content_8176,When is the next game between OSU and UT?,en,-0.398,0.0,0.0,0.556,2.398,0,2.556
english_content_2160,When was Walt Disney Pictures' animated feature film Beauty and the Beast released in theaters?,en,1.252,0.0,0.667,0.688,2.89,0,5.497
english_polar_578,Is Eske Willerslev dead?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_content_7237,Where did the biblical character Rachel live?,en,0.685,0.0,0.333,0.714,2.197,0,3.929
english_content_4820,When was the Arab Republic of Egypt founded?,en,0.995,0.0,0.5,0.625,2.303,0,4.423
english_polar_944,Can murderers be considered celebrities?,en,-0.27,0.0,0.6,0.6,1.946,1,2.876
english_content_4828,How many units of the Sega Genesis were sold?,en,0.227,0.0,0.333,0.667,2.398,0,3.625
english_polar_599,Were the Japanese put in internment camps in the USA?,en,-0.131,0.0,0.6,0.5,2.485,1,3.454
english_polar_551,Is the Panama Canal American territory?,en,0.58,0.0,0.0,0.667,2.079,1,3.326
english_polar_394,Does María Estela Martínez Cartas de Perón have kids?,en,1.605,0.0,0.6,0.889,2.398,1,5.492
english_content_2739,How long does a queen bee live?,en,0.185,0.0,0.333,0.714,2.197,0,3.429
english_polar_648,Is it safe to chew aspirin?,en,-0.62,1.0,0.4,0.5,2.079,1,3.359
english_polar_158,Does the player have guns in Superhot?,en,-0.353,0.0,0.6,0.571,2.197,1,3.015
english_polar_899,Is splunking dangerous?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_2994,How safe is a debit card?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_polar_1154,Is popcorn lung linked to vaping?,en,-0.42,0.0,0.6,0.667,2.079,1,2.926
english_content_2587,When did the Roman Empire fall?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
english_content_4592,What is the award named after Hugo?,en,-0.648,1.0,0.167,0.429,2.197,0,3.145
english_content_2997,What does Russia believe in?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_polar_559,Are humans considered carnivores?,en,-0.687,0.0,0.6,0.75,1.792,1,2.455
english_content_1716,Who ran against Bill Clinton in 1996?,en,-0.315,0.0,0.5,0.429,2.197,0,2.811
english_polar_70,Is there an actual pole at the South Pole?,en,0.23,0.0,0.4,0.556,2.398,1,3.584
english_polar_411,Can you die from liver cancer?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_4183,How large is the Hainaut province in France?,en,-0.434,0.0,0.0,0.625,2.303,0,2.494
english_polar_1050,Is evolutionary psychology modernly backed?,en,-0.02,0.0,0.6,0.8,1.946,1,3.326
english_polar_702,Can Delphi be used with Ruby?,en,-0.22,0.0,0.6,0.5,2.079,1,2.959
english_content_7921,What countries speak Italian?,en,-1.148,0.0,0.333,0.75,1.792,0,1.727
english_polar_1055,Is Major General Douglas dead?,en,-0.02,0.0,0.0,0.8,1.946,1,2.726
english_polar_92,Are there amino acids in oranges?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_2582,When was the Middle Stone Age?,en,0.252,0.0,0.0,0.667,2.079,0,2.998
english_polar_360,Is it safe to eat food that has ants?,en,-0.645,1.0,0.4,0.556,2.398,1,3.709
english_polar_1083,Is there a championship for stock car racing?,en,-0.02,0.0,0.4,0.625,2.303,1,3.308
english_polar_94,Are vocational colleges a result of informal apprenticeships?,en,-0.02,0.0,0.0,0.625,2.303,1,2.908
english_content_5827,What is the age demographics of Santa Barbara?,en,-0.434,0.0,0.0,0.5,2.303,0,2.369
english_polar_87,Is Lindsay Wagner still alive?,en,0.23,0.0,0.0,0.8,1.946,1,2.976
english_polar_373,Does the American Indian Model Schools system have any high schools?,en,0.68,0.0,0.4,0.727,2.565,1,4.372
english_polar_144,Was USA a British colony?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_7162,"Where is Bath, England?",en,0.185,0.0,0.0,0.75,1.946,0,2.881
english_content_2567,When was Lagos founded?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_polar_764,Do all chicken eggs have salmonella?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_1070,Has Naughty Dog teased a new game?,en,-0.187,0.0,0.4,0.714,2.197,1,3.124
english_content_3904,How much wine does Provence produce?,en,-0.548,0.0,0.333,0.833,2.079,0,2.697
english_polar_1059,Does the technology for cloning exist?,en,0.38,0.0,0.2,0.5,2.079,1,3.159
english_polar_983,Does Helliconia have earth-like gravity?,en,-0.02,0.0,0.4,0.833,2.197,1,3.41
english_polar_173,Do people in the military learn Morse code?,en,0.551,0.0,0.4,0.625,2.303,1,3.879
english_content_5250,Who was main quarterback for the Steelers in the 2005 season?,en,0.352,0.0,0.0,0.364,2.565,0,3.281
english_content_6123,How many guests can the Sporthotel Pontresina accommodate?,en,-0.005,0.0,0.333,0.75,2.303,0,3.381
english_content_1787,Who ruled after Constantine I?,en,-0.898,0.0,0.333,0.4,1.946,0,1.781
english_content_5789,"How tall is the capital building in Washington, D.C.?",en,-0.398,0.0,0.0,0.667,2.485,0,2.754
english_content_4569,When are the Peace Prizes awarded?,en,0.452,0.0,0.5,0.667,2.079,0,3.698
english_polar_126,Do Oscar winners get money?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_polar_67,Did Solomon have a son?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_4910,When did Voltaire publish Candide?,en,-0.398,0.0,0.5,0.8,1.946,0,2.848
english_content_5266,When was Christopher William Clayton Hutton born?,en,1.352,0.0,0.5,0.857,2.197,0,4.906
english_polar_943,Are adult stem cells different than child stem cells?,en,0.23,0.0,0.0,0.778,2.398,1,3.406
english_content_189,Where was Louise-Marie-Madeleine Guillaume de Fontaine born?,en,4.227,0.0,0.5,0.889,2.565,0,8.181
english_content_6023,How much did Jean Anna Fau weigh at the height of his career?,en,0.185,0.0,0.5,0.615,2.708,0,4.008
english_content_3924,What was the last race won by American Standardbred Dan Patch?,en,-0.148,1.0,0.167,0.636,2.565,0,4.22
english_content_5203,What kind of colony was New Zealand?,en,0.019,0.0,0.0,0.571,2.197,0,2.787
english_content_7802,How long can amnesia last?,en,-0.398,0.0,0.333,0.8,1.946,0,2.681
english_content_7449,Who won the last Super Bowl?,en,0.052,0.0,0.333,0.667,2.079,0,3.131
english_content_324,What is the oldest known breed of horse?,en,-0.005,0.0,0.0,0.5,2.303,0,2.798
english_polar_1184,Did Key make anymore adult visual novels?,en,0.147,0.0,0.4,0.857,2.197,1,3.601
english_polar_1185,Is the Renaissance considered classicalism?,en,-0.52,0.0,0.6,0.6,1.946,1,2.626
english_content_8127,How many households have a caregiver?,en,-0.948,0.0,0.333,0.833,2.079,0,2.297
english_polar_603,Is it bad to eat gum?,en,-0.62,1.0,0.4,0.5,2.079,1,3.359
english_content_1789,Which plant needs the least amount of light?,en,-0.577,0.0,0.333,0.625,2.303,0,2.684
english_polar_30,Do jelly fish have nervous systems?,en,-0.42,0.0,0.4,0.833,2.079,1,2.892
english_content_1228,Where was the first European Grand Prix race held?,en,0.727,1.0,0.0,0.778,2.398,0,4.903
english_polar_114,Can you die from an ecstasy overdose?,en,0.147,0.0,0.4,0.429,2.197,1,3.173
english_polar_773,Can Muslims drink alcohol?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_polar_188,Is there a national football league in India?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_content_8973,When was the circuit breaker first developed?,en,0.685,0.0,0.667,0.714,2.197,0,4.263
english_content_1822,Where can you find a Eurasian eagle-owl?,en,0.709,0.0,0.5,0.625,2.398,0,4.232
