Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_dep	dep_dist_det	dep_dist_discourse	dep_dist_dislocated	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
71_1.conllu	1	10	10.0	4.0	0	0	0	10.0	0	0	0	20.0	0	0	0	0	10.0	40.0	20.0	0.4444444444444444	2.0	0.0	1.5	50.0	0	0	50.0	0	0	0	3.0	5.0	4.0	1.625	4	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	10.0	0	0	20.0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	10.0	0	10.0	10.0	20.0	0.0	100.0	0.0	100.0	1.0	100.0	0
14_1.conllu	1	13	13.0	2.4166666666666665	7.6923076923076925	0	15.384615384615385	7.6923076923076925	7.6923076923076925	0	0	30.76923076923077	0	0	0	0	7.6923076923076925	15.384615384615385	7.6923076923076925	0.6666666666666666	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	13.0	7.0	2.1818181818181817	7	0	0	0	0	100.0	0.0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	0	7.6923076923076925	15.384615384615385	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	7.6923076923076925	100.0	0.0	0	0	0	0	0
259_1.conllu	1	18	18.0	3.3529411764705883	5.555555555555555	0	22.22222222222222	5.555555555555555	5.555555555555555	0	0	22.22222222222222	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	22.22222222222222	0.8235294117647058	4.0	0.0	1.25	25.0	25.0	50.0	0	0	0	0	5.0	4.5	16.0	3.875	16	0	0	0	0	100.0	0.0	11.11111111111111	11.11111111111111	5.555555555555555	0	0	11.11111111111111	0	5.555555555555555	5.555555555555555	0	0	0	0	5.555555555555555	0	0	16.666666666666668	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0.0	100.0	0.0	100.0	1.3333333333333333	66.66666666666667	33.333333333333336
189_1.conllu	1	11	11.0	3.6	0	0	18.181818181818183	0	9.090909090909092	9.090909090909092	0	18.181818181818183	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	18.181818181818183	0.7	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	5.5	9.0	2.6666666666666665	9	0	0	100.0	0.0	100.0	0.0	9.090909090909092	18.181818181818183	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	9.090909090909092	9.090909090909092	0	50.0	50.0	0.0	100.0	1.0	100.0	0
60_1.conllu	1	17	17.0	2.875	0	0	5.882352941176471	11.764705882352942	5.882352941176471	0	0	23.529411764705884	5.882352941176471	0	0	11.764705882352942	5.882352941176471	11.764705882352942	17.647058823529413	0.625	3.0	100.0	2.6666666666666665	0	33.333333333333336	33.333333333333336	0	0	33.333333333333336	0	5.0	5.666666666666667	13.0	2.7333333333333334	13	0	0	100.0	0.0	100.0	0.0	11.764705882352942	0	11.764705882352942	0	0	11.764705882352942	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	0	0	0	0	5.882352941176471	0	0	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
146_1.conllu	1	5	5.0	2.75	0	0	20.0	0	20.0	0	0	0	0	0	20.0	0	20.0	0	20.0	0.5	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	0	0	20.0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
143_1.conllu	1	9	9.0	2.75	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	22.22222222222222	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0.625	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	9.0	7.0	2.4285714285714284	7	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0
98_1.conllu	1	12	12.0	2.909090909090909	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	25.0	0	0	0	8.333333333333334	8.333333333333334	0	33.333333333333336	0.8181818181818182	4.0	100.0	1.0	75.0	0	0	0	25.0	0	0	3.0	3.0	9.0	3.1	9	0	0	100.0	0.0	100.0	0.0	0	8.333333333333334	0	16.666666666666668	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	16.666666666666668	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0
25_1.conllu	1	20	20.0	2.6315789473684212	5.0	0	15.0	5.0	0	0	0	35.0	0	0	5.0	0	5.0	5.0	25.0	0.8421052631578947	5.0	100.0	1.0	20.0	60.0	20.0	0	0	0	0	8.0	4.0	7.0	1.8333333333333333	7	0	0	100.0	0.0	100.0	0.0	15.0	10.0	5.0	0	0	10.0	0	0	5.0	5.0	5.0	0	5.0	0	0	0	5.0	10.0	0	0	0	5.0	5.0	0	5.0	0	5.0	5.0	0	25.0	75.0	0.0	100.0	1.0	100.0	0
6_1.conllu	1	20	20.0	3.0	0	0	5.0	0	0	0	0	50.0	0	0	0	0	25.0	10.0	10.0	0.8666666666666667	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	6.0	10.0	16.0	5.357142857142857	16	0	0	100.0	0.0	100.0	0.0	5.0	0	5.0	5.0	0	0	0	0	10.0	5.0	20.0	0	0	0	0	0	5.0	0	0	0	0	5.0	5.0	0	5.0	0	25.0	5.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
74_1.conllu	1	5	5.0	3.0	0	0	0	0	0	20.0	0	20.0	20.0	0	0	0	20.0	0	20.0	0.5	1.0	0.0	1.0	0	100.0	0	0	0	0	0	2.0	5.0	2.0	1.3333333333333333	2	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	0	0	0	0	20.0	20.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
178_1.conllu	1	9	9.0	2.75	0	0	0	11.11111111111111	0	11.11111111111111	0	22.22222222222222	0	0	0	0	11.11111111111111	0	44.44444444444444	0.75	4.0	100.0	0.75	50.0	25.0	25.0	0	0	0	0	4.0	2.25	2.0	1.4285714285714286	2	0	0	0	0	100.0	0.0	11.11111111111111	0	0	22.22222222222222	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	22.22222222222222	0	0	0	11.11111111111111	11.11111111111111	0	50.0	50.0	0.0	100.0	1.0	100.0	0
27_1.conllu	1	15	15.0	3.142857142857143	13.333333333333334	0	6.666666666666667	0	6.666666666666667	0	0	46.666666666666664	0	0	0	0	6.666666666666667	6.666666666666667	13.333333333333334	0.8571428571428571	2.0	100.0	1.0	0	100.0	0	0	0	0	0	10.0	7.5	4.0	1.5384615384615385	4	0	0	0	0	100.0	0.0	6.666666666666667	0	6.666666666666667	13.333333333333334	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	6.666666666666667	0	0	0	0	0	0	0	20.0	13.333333333333334	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	50.0	50.0	0.0	100.0	1.0	100.0	0
12_1.conllu	1	13	13.0	2.8333333333333335	0	0	7.6923076923076925	15.384615384615385	15.384615384615385	7.6923076923076925	0	23.076923076923077	0	0	0	0	7.6923076923076925	0	23.076923076923077	0.5833333333333334	3.0	100.0	1.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	5.0	4.333333333333333	4.0	1.6363636363636365	4	0	0	100.0	0.0	100.0	0.0	7.6923076923076925	0	7.6923076923076925	0	0	23.076923076923077	0	0	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	0	15.384615384615385	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0
84_1.conllu	1	10	10.0	3.4444444444444446	0	0	10.0	0	0	0	0	40.0	0	0	0	0	10.0	10.0	30.0	0.8888888888888888	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	3.0	3.3333333333333335	4.0	1.875	4	0	0	100.0	0.0	100.0	0.0	0	0	20.0	0	0	20.0	0	0	10.0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	10.0	0	10.0	10.0	0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0
31_1.conllu	1	10	10.0	3.0	10.0	0	20.0	10.0	0	0	0	20.0	0	0	0	0	10.0	0	30.0	0.8888888888888888	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	4.0	3.3333333333333335	3.0	1.625	3	0	0	0	0	100.0	0.0	20.0	10.0	10.0	10.0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	0	0	0	10.0	10.0	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
248_1.conllu	1	6	6.0	3.0	0	0	0	0	0	0	0	66.66666666666667	0	0	0	0	16.666666666666668	0	16.666666666666668	1.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	3.0	1.5	3	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0
243_1.conllu	1	10	10.0	3.6666666666666665	0	0	30.0	0	10.0	0	0	30.0	0	0	0	0	10.0	10.0	10.0	0.7777777777777778	1.0	0.0	0.0	100.0	0	0	0	0	0	0	3.0	10.0	4.0	1.875	4	0	0	0	0	100.0	0.0	10.0	20.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	10.0	10.0	10.0	10.0	0.0	100.0	0.0	100.0	1.0	100.0	0
161_1.conllu	1	9	9.0	2.857142857142857	0	0	0	0	11.11111111111111	11.11111111111111	0	33.333333333333336	0	0	0	0	22.22222222222222	0	22.22222222222222	0.7142857142857143	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	4.5	6.0	3.3333333333333335	6	0	0	100.0	0.0	100.0	0.0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	22.22222222222222	11.11111111111111	0	50.0	50.0	100.0	0.0	1.0	100.0	0
222_1.conllu	1	10	10.0	2.2222222222222223	20.0	0	10.0	0	10.0	0	0	40.0	0	0	0	0	10.0	0	10.0	0.8888888888888888	1.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	10.0	8.0	2.375	8	0	0	0	0	100.0	0.0	10.0	0	0	0	0	10.0	0	10.0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	0	20.0	0	0	10.0	10.0	10.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
227_1.conllu	1	14	14.0	2.923076923076923	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	35.714285714285715	0	0	0	0	7.142857142857143	14.285714285714286	0	0.6923076923076923	0.0	100.0	0	0	0	0	0	0	0	0	3.0	0	8.0	2.5833333333333335	8	0	0	100.0	0.0	0	0	0	0	7.142857142857143	7.142857142857143	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	14.285714285714286	7.142857142857143	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
139_1.conllu	1	6	6.0	2.6	16.666666666666668	0	16.666666666666668	0	0	0	0	33.333333333333336	0	0	0	0	16.666666666666668	0	16.666666666666668	1.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	2.0	1.25	2	0	0	100.0	0.0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0
23_1.conllu	1	9	9.0	3.5	11.11111111111111	0	33.333333333333336	0	0	0	0	22.22222222222222	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	0.875	1.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	9.0	3.0	1.5714285714285714	3	0	0	100.0	0.0	0	0	11.11111111111111	22.22222222222222	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0.0	100.0	0.0	100.0	1.0	100.0	0
125_1.conllu	1	5	5.0	2.25	0	0	20.0	20.0	0	0	0	0	0	0	20.0	0	20.0	0	20.0	0.5	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	2.0	1.3333333333333333	2	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
110_1.conllu	1	14	14.0	3.3076923076923075	7.142857142857143	0	14.285714285714286	7.142857142857143	0	0	0	21.428571428571427	0	0	21.428571428571427	0	7.142857142857143	0	21.428571428571427	0.6923076923076923	3.0	0.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	5.0	4.666666666666667	7.0	2.0833333333333335	7	0	0	100.0	0.0	100.0	0.0	14.285714285714286	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	7.142857142857143	0	0	21.428571428571427	0	14.285714285714286	0	7.142857142857143	7.142857142857143	0	0.0	100.0	0.0	100.0	1.0	100.0	0
89_1.conllu	1	15	15.0	3.0	20.0	0	20.0	0	0	0	0	26.666666666666668	0	0	0	0	6.666666666666667	0	26.666666666666668	1.0	4.0	100.0	1.5	25.0	50.0	0	0	25.0	0	0	7.0	3.75	6.0	1.6923076923076923	6	0	0	100.0	0.0	0	0	6.666666666666667	13.333333333333334	6.666666666666667	20.0	0	6.666666666666667	0	0	6.666666666666667	0	0	0	0	13.333333333333334	0	0	6.666666666666667	0	0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	25.0	75.0	0.0	100.0	1.0	100.0	0
128_1.conllu	1	5	5.0	2.5	0	0	20.0	0	20.0	0	0	0	0	0	0	0	20.0	0	40.0	0.75	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	1.0	2.5	2.0	1.3333333333333333	2	0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0
245_1.conllu	1	10	10.0	3.0	0	0	10.0	10.0	0	0	0	20.0	0	0	0	20.0	10.0	10.0	20.0	0.7777777777777778	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	6.0	5.0	4.0	1.5	4	0	0	0	0	100.0	0.0	10.0	10.0	0	0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	10.0	0	0	0	0	10.0	10.0	0	0	0	10.0	10.0	10.0	50.0	50.0	0.0	100.0	1.0	100.0	0
80_1.conllu	1	10	10.0	2.5	10.0	0	20.0	10.0	0	0	0	20.0	0	0	0	0	20.0	10.0	10.0	0.75	1.0	0.0	3.0	0	0	0	100.0	0	0	0	4.0	10.0	3.0	1.5714285714285714	3	0	0	100.0	0.0	100.0	0.0	10.0	10.0	10.0	0	0	10.0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	10.0	0	20.0	10.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
80_2.conllu	1	11	11.0	3.5555555555555554	0	9.090909090909092	18.181818181818183	0	0	0	0	18.181818181818183	0	0	9.090909090909092	0	18.181818181818183	9.090909090909092	18.181818181818183	0.6666666666666666	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	3.0	5.5	5.0	2.0	5	0	0	100.0	0.0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	0	0	0	9.090909090909092	0	18.181818181818183	0	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0
257_1.conllu	1	5	5.0	3.0	20.0	0	20.0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	0	1.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	3.0	2.0	3	0	0	0	0	100.0	0.0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0
176_1.conllu	1	7	7.0	2.6666666666666665	0	0	14.285714285714286	0	0	0	0	0	0	0	42.857142857142854	0	14.285714285714286	14.285714285714286	14.285714285714286	0.3333333333333333	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	7.0	5.0	2.0	5	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
202_1.conllu	1	18	18.0	2.588235294117647	11.11111111111111	0	27.77777777777778	5.555555555555555	0	5.555555555555555	0	11.11111111111111	0	0	5.555555555555555	0	5.555555555555555	0	27.77777777777778	0.8235294117647058	5.0	0.0	1.0	40.0	20.0	40.0	0	0	0	0	5.0	3.6	6.0	1.875	6	0	0	0	0	0	0	16.666666666666668	0	11.11111111111111	0	0	16.666666666666668	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	0	11.11111111111111	5.555555555555555	0	0	0	0	0	0	0	16.666666666666668	5.555555555555555	5.555555555555555	0	0.0	100.0	20.0	80.0	1.0	100.0	0
168_1.conllu	1	5	5.0	3.25	0	0	0	0	0	20.0	0	40.0	0	0	0	0	20.0	0	20.0	0.75	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	20.0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
75_1.conllu	1	12	12.0	3.909090909090909	0	0	33.333333333333336	0	0	0	0	25.0	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	16.666666666666668	0.9090909090909091	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	6.0	7.0	2.4	7	0	0	100.0	0.0	100.0	0.0	8.333333333333334	16.666666666666668	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	8.333333333333334	50.0	50.0	0.0	100.0	1.0	100.0	0
62_1.conllu	1	11	11.0	3.0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	0	18.181818181818183	0	0	9.090909090909092	0	9.090909090909092	0	27.272727272727273	0.6	3.0	0.0	1.0	66.66666666666667	0	0	33.333333333333336	0	0	0	3.0	3.6666666666666665	7.0	2.3333333333333335	7	0	0	100.0	0.0	100.0	0.0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	0.0	100.0	0.0	100.0	1.0	100.0	0
58_1.conllu	1	5	5.0	3.5	20.0	0	0	0	20.0	0	0	20.0	0	0	0	20.0	20.0	0	0	0.75	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	3.0	2.0	3	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0
116_1.conllu	1	7	7.0	2.8333333333333335	0	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	28.571428571428573	0.6666666666666666	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	3.0	3.5	5.0	2.0	5	0	0	100.0	0.0	100.0	0.0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	50.0	50.0	0.0	100.0	1.0	100.0	0
256_1.conllu	1	12	12.0	2.9	16.666666666666668	0	16.666666666666668	0	0	0	0	33.333333333333336	0	0	0	8.333333333333334	16.666666666666668	0	8.333333333333334	1.0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	7.0	12.0	6.0	1.5555555555555556	6	0	0	0	0	100.0	0.0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	25.0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	16.666666666666668	8.333333333333334	0	0.0	100.0	0.0	100.0	1.0	100.0	0
106_1.conllu	1	4	4.0	2.6666666666666665	0	0	0	0	0	0	0	50.0	0	0	0	25.0	25.0	0	0	1.0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	0	0	0	0	0	0	0
133_1.conllu	1	5	5.0	3.0	0	0	0	0	20.0	0	0	40.0	0	0	0	0	20.0	0	20.0	0.75	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
90_1.conllu	1	18	18.0	3.411764705882353	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	5.555555555555555	0	33.333333333333336	0	0	0	11.11111111111111	5.555555555555555	5.555555555555555	11.11111111111111	0.7647058823529411	2.0	100.0	0.0	100.0	0	0	0	0	0	0	3.0	9.0	14.0	3.125	14	0	0	100.0	0.0	100.0	0.0	0	5.555555555555555	5.555555555555555	16.666666666666668	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	5.555555555555555	5.555555555555555	0	100.0	0.0	0	0	0	0	0
199_1.conllu	1	18	18.0	2.6666666666666665	11.11111111111111	5.555555555555555	0	0	0	0	0	27.77777777777778	0	0	0	0	33.333333333333336	0	22.22222222222222	0.9166666666666666	4.0	0.0	1.5	25.0	50.0	0	0	25.0	0	0	6.0	4.5	15.0	3.1818181818181817	15	0	0	0	0	100.0	0.0	5.555555555555555	0	0	11.11111111111111	0	0	5.555555555555555	0	0	0	5.555555555555555	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	33.333333333333336	5.555555555555555	0	0.0	100.0	0.0	100.0	1.0	100.0	0
127_1.conllu	1	6	6.0	2.5	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	33.333333333333336	0	33.333333333333336	0.75	2.0	100.0	1.0	0	100.0	0	0	0	0	0	3.0	3.0	2.0	1.3333333333333333	2	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	33.333333333333336	16.666666666666668	0	50.0	50.0	0.0	100.0	1.0	100.0	0
102_1.conllu	1	6	6.0	2.6	0	0	16.666666666666668	0	0	0	0	33.333333333333336	0	0	0	0	16.666666666666668	0	33.333333333333336	1.0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	3.0	3.0	4.0	1.75	4	0	0	0	0	100.0	0.0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	50.0	50.0	0.0	100.0	1.0	100.0	0
17_1.conllu	1	8	8.0	3.2857142857142856	0	0	12.5	12.5	0	0	0	25.0	0	0	0	0	12.5	12.5	25.0	0.7142857142857143	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	2.0	4.0	4.0	1.6666666666666667	4	0	0	100.0	0.0	0	0	12.5	12.5	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	12.5	12.5	0	50.0	50.0	0.0	100.0	1.0	100.0	0
169_1.conllu	1	12	12.0	2.909090909090909	0	0	16.666666666666668	8.333333333333334	0	0	0	25.0	0	0	8.333333333333334	0	8.333333333333334	0	33.333333333333336	0.8181818181818182	4.0	100.0	1.0	25.0	50.0	25.0	0	0	0	0	7.0	3.0	4.0	1.5	4	0	0	100.0	0.0	100.0	0.0	25.0	0	16.666666666666668	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	25.0	75.0	0.0	100.0	1.0	100.0	0
3_1.conllu	1	11	11.0	3.3	0	0	18.181818181818183	18.181818181818183	18.181818181818183	9.090909090909092	0	18.181818181818183	0	0	0	0	9.090909090909092	0	9.090909090909092	0.5	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	11.0	7.0	2.7777777777777777	7	0	0	0	0	0	0	0	9.090909090909092	0	0	0	18.181818181818183	0	9.090909090909092	0	0	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0
